content;question;answer
"Liputan6.com, Yogyakarta - Sweet Sundae, UMKM binaan Bank Indonesia di Yogyakarta, kini ikut berperan dalam program unggulan Presiden Prabowo Subianto, Makan Bergizi Gratis (MBG). Owner sekaligus Co-Founder Sweet Sundae, Yuki Rahmayanti, mengaku keterlibatan usahanya dalam program Makan Bergizi Gratis datang tanpa rencana. Baca Juga ""Awalnya tidak direncanakan. Tapi pihak MBG datang sendiri, banyak tamu datang sekitar Desember (2024),"" kata Yuki saat ditemui di tempat produksi Sweet Sundae, di Yogyakarta, Jawa Tengah, Jumat (22/8/2025). Advertisement Yuki bercerita sejak Februari 2025, Sweet Sundae resmi menyalurkan produk ke sejumlah Satuan Pelayanan Pemenuhan Gizi (SPPG). Proses kerja sama berlangsung cukup ketat, dimulai dari pengiriman Letter of Intent (LOI), balasan surat penawaran, hingga penandatanganan kontrak kerja sama lima tahun. Dalam pelaksanaan, pihak Sweet Sundae menerapkan aturan pembayaran tunai. Yuki menyebut langkah ini diambil karena sempat mengalami kendala keuangan pada Februari lalu. ""Kami selektif, minta pembayaran cash (tidak tempo) karena sempat chaos Februari kemarin. Sekarang stabil,"" ujarnya. Adapun rata-rata, Sweet Sundae memasok antara 3.000 hingga 3.600 porsi susu per SPPG setiap hari. Saat ini, lima SPPG telah bermitra di antaranya SPPG Magelang, Purworejo, Cilacap, dan Semarang, Pacitan dan pekan depan diperkirakan bertambah delapan lagi sehingga total mencapai 13 SPPG. ";Mengapa Sweet Sundae menerapkan aturan pembayaran tunai dalam kerja sama dengan program Makan Bergizi Gratis?;Sweet Sundae menerapkan pembayaran tunai karena sempat mengalami kendala keuangan pada Februari lalu.
Liputan6.com, Jakarta - Pengamat perbankan sekaligus Direktur Eksekutif Pratama-Kreston Tax Research Institute (TRI), Prianto Budi Saptono, menyoroti lambatnya industri perbankan dalam menurunkan suku bunga kredit. Padahal, Bank Indonesia (BI) sejak awal tahun 2025 sudah memangkas suku bunga acuannya sebanyak empat kali. Baca Juga Menurut Prianto, langkah BI menurunkan suku bunga dilakukan berdasarkan proyeksi inflasi yang masih rendah pada 2025 hingga 2026, yakni di kisaran 2,5 persen plus minus 1 persen. Dengan stabilitas nilai tukar rupiah, BI menilai kebijakan moneter longgar dapat mendorong pertumbuhan ekonomi. Advertisement âDi satu sisi, pemangkasan suku bunga acuan sebanyak empat kali dilatarbelakangi oleh keyakinan BI bahwa inflasi pada 2025 dan 2026 diproyeksikan masih rendah. Kisarannya di antara 2,5 persen plus minus 1 persen. Selain itu, nilai tukar rupiah diproyeksikan stabil,â kata Prianto kepada Liputan6.com, Kamis (21/8/2025). Namun, di sisi lain keputusan BI memotong suku bunga secara agresif di luar ekspektasi pasar. Survei Bloomberg menunjukkan mayoritas ekonom memperkirakan suku bunga BI akan bertahan di level 5,25 persen, berbeda dengan realisasi kebijakan bank sentral. âCara pandang berbeda di antara BI dan ekonom di atas membuat perbankan berada di tengah-tengah ketidakpastian masa depan,â ujarnya. ;Berapa kali Bank Indonesia telah memangkas suku bunga acuannya hingga awal tahun 2025?;Bank Indonesia telah memangkas suku bunga acuannya sebanyak empat kali sejak awal tahun 2025.
Liputan6.com, Jakarta - Pengamat perbankan sekaligus Direktur Eksekutif Pratama-Kreston Tax Research Institute (TRI), Prianto Budi Saptono, menyoroti lambatnya industri perbankan dalam menurunkan suku bunga kredit. Padahal, Bank Indonesia (BI) sejak awal tahun 2025 sudah memangkas suku bunga acuannya sebanyak empat kali. Baca Juga Menurut Prianto, langkah BI menurunkan suku bunga dilakukan berdasarkan proyeksi inflasi yang masih rendah pada 2025 hingga 2026, yakni di kisaran 2,5 persen plus minus 1 persen. Dengan stabilitas nilai tukar rupiah, BI menilai kebijakan moneter longgar dapat mendorong pertumbuhan ekonomi. Advertisement âDi satu sisi, pemangkasan suku bunga acuan sebanyak empat kali dilatarbelakangi oleh keyakinan BI bahwa inflasi pada 2025 dan 2026 diproyeksikan masih rendah. Kisarannya di antara 2,5 persen plus minus 1 persen. Selain itu, nilai tukar rupiah diproyeksikan stabil,â kata Prianto kepada Liputan6.com, Kamis (21/8/2025). Namun, di sisi lain keputusan BI memotong suku bunga secara agresif di luar ekspektasi pasar. Survei Bloomberg menunjukkan mayoritas ekonom memperkirakan suku bunga BI akan bertahan di level 5,25 persen, berbeda dengan realisasi kebijakan bank sentral. âCara pandang berbeda di antara BI dan ekonom di atas membuat perbankan berada di tengah-tengah ketidakpastian masa depan,â ujarnya. ;Apa latar belakang Bank Indonesia memangkas suku bunga acuannya?;BI memangkas suku bunga karena proyeksi inflasi rendah (2,5% plus minus 1%) dan stabilitas nilai tukar rupiah.
"Liputan6.com, Jakarta - Gubernur Bank Indonesia (BI), Perry Warjiyo, menegaskan komitmen lembaganya dalam mendukung program prioritas pemerintah melalui Asta Cita. Hal ini disampaikan dalam Rapat Kerja Penyampaian Pokok-Pokok RUU APBN 2025 di DPR RI. âKami di Bank Indonesia sebagai bagian dari NKRI, terus menjalin sinergi yang sangat kuat dengan pemerintah untuk mendukung program-program Bapak Presiden dalam Asta Cita,â ujar Perry dikutip Kamis (21/8/2025). Baca Juga Ia menyebut terdapat lima langkah utama yang tengah dijalankan BI. Pertama, penurunan BI Rate sebanyak 125 basis poin (bps) sejak September 2024 sehingga kini berada di level 5%, terendah sejak 2022. Advertisement Kami terus mencermati ruang penurunan BI Rate untuk mendukung pertumbuhan ekonomi dan terus berkoordinasi dengan Pemerintah untuk menurunkan yield SBN,""jelas dia. Saat ini yield SBN untuk 10 tahun telah turun menjadi 6,4%, dan tentu saja ke depan diharapkan akan terus turun. Kedua, menjaga stabilitas rupiah dengan intervensi di berbagai pasar, yang berhasil menguatkan nilai tukar dari Rp 17.300 per dolar AS pada April 2025 menjadi Rp 16.250 saat ini. ";Apa komitmen Bank Indonesia dalam mendukung program pemerintah, menurut Perry Warjiyo?;Bank Indonesia berkomitmen mendukung program prioritas pemerintah melalui Asta Cita dengan sinergi yang kuat.
"Liputan6.com, Jakarta - Gubernur Bank Indonesia (BI), Perry Warjiyo, menegaskan komitmen lembaganya dalam mendukung program prioritas pemerintah melalui Asta Cita. Hal ini disampaikan dalam Rapat Kerja Penyampaian Pokok-Pokok RUU APBN 2025 di DPR RI. âKami di Bank Indonesia sebagai bagian dari NKRI, terus menjalin sinergi yang sangat kuat dengan pemerintah untuk mendukung program-program Bapak Presiden dalam Asta Cita,â ujar Perry dikutip Kamis (21/8/2025). Baca Juga Ia menyebut terdapat lima langkah utama yang tengah dijalankan BI. Pertama, penurunan BI Rate sebanyak 125 basis poin (bps) sejak September 2024 sehingga kini berada di level 5%, terendah sejak 2022. Advertisement Kami terus mencermati ruang penurunan BI Rate untuk mendukung pertumbuhan ekonomi dan terus berkoordinasi dengan Pemerintah untuk menurunkan yield SBN,""jelas dia. Saat ini yield SBN untuk 10 tahun telah turun menjadi 6,4%, dan tentu saja ke depan diharapkan akan terus turun. Kedua, menjaga stabilitas rupiah dengan intervensi di berbagai pasar, yang berhasil menguatkan nilai tukar dari Rp 17.300 per dolar AS pada April 2025 menjadi Rp 16.250 saat ini. ";Berapa banyak penurunan BI Rate yang telah dilakukan sejak September 2024?;BI Rate telah diturunkan sebanyak 125 basis poin sejak September 2024, mencapai level 5%.
Liputan6.com, Jakarta PT Bank Rakyat Indonesia (Persero) Tbk atau BRI terus menunjukkan kinerja positif dan berkelanjutan di tengah dinamika perekonomian nasional dan global. Dalam paparan kinerja keuangan konsolidasian Triwulan II 2025, BRI mencatatkan indikator kinerja yang membaik, khususnya dari sisi kualitas aset dan manajemen risiko. Direktur Manajemen Risiko BRI Mucharom menyampaikan bahwa hingga akhir Juni 2025, rasio kredit bermasalah atau Non-Performing Loan (NPL) BRI tercatat sebesar 3,04%, membaik dibandingkan periode yang sama tahun sebelumnya. Baca Juga âKami menjaga pertumbuhan kredit secara selektif dan terus menerus memperkuat proses monitoring, serta penagihan dan pemulihan (collection & recovery), sehingga kualitas aset dapat terus terjaga. Hal ini menunjukkan kemampuan BRI dalam menjaga portofolio kredit yang sehat dan berkelanjutan,â ujar Mucharom. Advertisement Untuk mengantisipasi potensi risiko ke depan, BRI juga tetap menyediakan pencadangan yang memadai. Rasio NPL Coverage BRI tercatat sebesar 188,84%, mencerminkan tingkat kehati-hatian yang tinggi serta komitmen BRI terhadap prinsip-prinsip prudential banking. âDengan coverage ratio yang sangat memadai, BRI tidak hanya mampu menjaga stabilitas neraca secara berkelanjutan, tetapi juga memberikan keyakinan bagi investor, regulator, dan seluruh pemangku kepentingan bahwa fundamental perusahaan tetap kuat,â tambahnya.;Berapa rasio kredit bermasalah (NPL) BRI hingga akhir Juni 2025?;Rasio kredit bermasalah (NPL) BRI hingga akhir Juni 2025 tercatat sebesar 3,04%.
Liputan6.com, Jakarta PT Bank Rakyat Indonesia (Persero) Tbk atau BRI terus menunjukkan kinerja positif dan berkelanjutan di tengah dinamika perekonomian nasional dan global. Dalam paparan kinerja keuangan konsolidasian Triwulan II 2025, BRI mencatatkan indikator kinerja yang membaik, khususnya dari sisi kualitas aset dan manajemen risiko. Direktur Manajemen Risiko BRI Mucharom menyampaikan bahwa hingga akhir Juni 2025, rasio kredit bermasalah atau Non-Performing Loan (NPL) BRI tercatat sebesar 3,04%, membaik dibandingkan periode yang sama tahun sebelumnya. Baca Juga âKami menjaga pertumbuhan kredit secara selektif dan terus menerus memperkuat proses monitoring, serta penagihan dan pemulihan (collection & recovery), sehingga kualitas aset dapat terus terjaga. Hal ini menunjukkan kemampuan BRI dalam menjaga portofolio kredit yang sehat dan berkelanjutan,â ujar Mucharom. Advertisement Untuk mengantisipasi potensi risiko ke depan, BRI juga tetap menyediakan pencadangan yang memadai. Rasio NPL Coverage BRI tercatat sebesar 188,84%, mencerminkan tingkat kehati-hatian yang tinggi serta komitmen BRI terhadap prinsip-prinsip prudential banking. âDengan coverage ratio yang sangat memadai, BRI tidak hanya mampu menjaga stabilitas neraca secara berkelanjutan, tetapi juga memberikan keyakinan bagi investor, regulator, dan seluruh pemangku kepentingan bahwa fundamental perusahaan tetap kuat,â tambahnya.;Apa yang dilakukan BRI untuk menjaga kualitas aset dan portofolio kredit?;BRI menjaga pertumbuhan kredit secara selektif dan memperkuat proses monitoring, penagihan, serta pemulihan.
 Liputan6.com, Jakarta PT Bank Rakyat Indonesia (Persero) Tbk atau BRIÂ mencatatkan indikator kinerja yang membaik, khususnya dari sisi kualitas aset dan manajemen risiko dalamÂ kinerja keuangan konsolidasian Triwulan II 2025. Baca Juga Direktur Manajemen Risiko BRI Mucharom menyampaikan BRI secara konsisten menempatkan kualitas kredit sebagai prioritas utama dalam proses penyaluran pembiayaan, termasuk pada segmen UMKM yang menjadi fokus utama perseroan. Advertisement âPortofolio kami sebagian besar berada di segmen UMKM. Karena itu, kami menerapkan berbagai strategi agar penyaluran kredit tetap sehat, tepat sasaran, serta berkontribusi terhadap pertumbuhan ekonomi nasional,â ungkapnya. Mucharom menjelaskan, pengelolaan manajemen risiko menjadi bagian yang sangat penting dalam transformasi BRI. âKami memperkuat organisasi risiko agar lebih fokus pada masing-masing segmen, menyempurnakan model asesmen risiko kredit agar lebih prediktif dan granular, serta memperkuat fungsiÂ early warning system,Â digital collection, hinggaÂ recovery, baik pada segmen SME, mikro, maupun konsumer,â jelas Mucharom. Strategi manajemen risiko BRI juga diarahkan untuk menjadi bagian integral dari seluruh proses bisnis. Penguatan dilakukan melalui kapabilitasÂ data analytics, pengambilan keputusan berbasis risiko (risk-based decision making), serta peningkatan kesadaran risiko di seluruh level organisasi. Hingga akhir Juni 2025, rasio kredit bermasalah atauÂ Non-Performing LoanÂ (NPL) BRI tercatat sebesar 3,04%, membaik dibandingkan periode yang sama tahun sebelumnya. ;Apa yang menjadi prioritas utama BRI dalam proses penyaluran pembiayaan?;Kualitas kredit menjadi prioritas utama, terutama pada segmen UMKM yang menjadi fokus utama perseroan.
 Liputan6.com, Jakarta PT Bank Rakyat Indonesia (Persero) Tbk atau BRIÂ mencatatkan indikator kinerja yang membaik, khususnya dari sisi kualitas aset dan manajemen risiko dalamÂ kinerja keuangan konsolidasian Triwulan II 2025. Baca Juga Direktur Manajemen Risiko BRI Mucharom menyampaikan BRI secara konsisten menempatkan kualitas kredit sebagai prioritas utama dalam proses penyaluran pembiayaan, termasuk pada segmen UMKM yang menjadi fokus utama perseroan. Advertisement âPortofolio kami sebagian besar berada di segmen UMKM. Karena itu, kami menerapkan berbagai strategi agar penyaluran kredit tetap sehat, tepat sasaran, serta berkontribusi terhadap pertumbuhan ekonomi nasional,â ungkapnya. Mucharom menjelaskan, pengelolaan manajemen risiko menjadi bagian yang sangat penting dalam transformasi BRI. âKami memperkuat organisasi risiko agar lebih fokus pada masing-masing segmen, menyempurnakan model asesmen risiko kredit agar lebih prediktif dan granular, serta memperkuat fungsiÂ early warning system,Â digital collection, hinggaÂ recovery, baik pada segmen SME, mikro, maupun konsumer,â jelas Mucharom. Strategi manajemen risiko BRI juga diarahkan untuk menjadi bagian integral dari seluruh proses bisnis. Penguatan dilakukan melalui kapabilitasÂ data analytics, pengambilan keputusan berbasis risiko (risk-based decision making), serta peningkatan kesadaran risiko di seluruh level organisasi. Hingga akhir Juni 2025, rasio kredit bermasalah atauÂ Non-Performing LoanÂ (NPL) BRI tercatat sebesar 3,04%, membaik dibandingkan periode yang sama tahun sebelumnya. ;Berapa besar rasio NPL BRI hingga akhir Juni 2025?;Rasio NPL BRI hingga akhir Juni 2025 tercatat sebesar 3,04%.
Liputan6.com, Jakarta Krisis iklim global bukan lagi isu masa depan. Dunia kini tengah berpacu menurunkan emisi karbon demi mencapai target dekarbonisasi. Di tengah urgensi tersebut, sektor perbankan memainkan peran kunci, bukan hanya sebagai penyedia pembiayaan, tapi juga sebagai katalisator perubahan. Salah satu yang mengambil langkah nyata adalah DBS Bank Ltd (Bank DBS), yang menegaskan komitmennya sebagai mitra strategis dalam transisi menuju ekonomi rendah karbon. Lebih dari Sekadar Bank: Pendamping Transisi Energi;Apa peran penting yang dimainkan oleh sektor perbankan dalam mengatasi krisis iklim global?;Sektor perbankan berperan sebagai penyedia pembiayaan dan katalisator perubahan menuju ekonomi rendah karbon.
Liputan6.com, Jakarta Krisis iklim global bukan lagi isu masa depan. Dunia kini tengah berpacu menurunkan emisi karbon demi mencapai target dekarbonisasi. Di tengah urgensi tersebut, sektor perbankan memainkan peran kunci, bukan hanya sebagai penyedia pembiayaan, tapi juga sebagai katalisator perubahan. Salah satu yang mengambil langkah nyata adalah DBS Bank Ltd (Bank DBS), yang menegaskan komitmennya sebagai mitra strategis dalam transisi menuju ekonomi rendah karbon. Lebih dari Sekadar Bank: Pendamping Transisi Energi;Bank DBS Ltd (Bank DBS) seperti apa komitmennya terkait dengan krisis iklim?;Bank DBS menegaskan komitmennya sebagai mitra strategis dalam transisi menuju ekonomi rendah karbon.
Liputan6.com, Jakarta Bank DBS merilis hasil riset terbarunya bertajuk âNew Realities, New Possibilitiesâ yang mengungkap pergeseran prioritas strategi bisnis di tengah dinamika ekonomi global. Studi ini melibatkan lebih dari 800 pemimpin keuangan, termasuk Chief Financial Officer (CFO) dan Corporate Treasurer, dari 14 negara dan tujuh sektor industri. Hasilnya, tiga tantangan makroekonomi utama yang dihadapi pelaku bisnis global adalah ketegangan geopolitik (58%), volatilitas akibat inflasi dan suku bunga (57%), serta gangguan rantai pasok (55%). Di sisi lain, teknologi seperti Generative AI dan blockchain (83%), serta meningkatnya fokus pada keberlanjutan (76%), dinilai sebagai peluang untuk mendorong inovasi dan efisiensi. Baca Juga Tren di Indonesia: Optimalisasi Modal jadi Prioritas Advertisement;Apa judul riset yang dirilis oleh Bank DBS?;"Judul riset tersebut adalah ""New Realities, New Possibilities""."
Liputan6.com, Jakarta Bank DBS merilis hasil riset terbarunya bertajuk âNew Realities, New Possibilitiesâ yang mengungkap pergeseran prioritas strategi bisnis di tengah dinamika ekonomi global. Studi ini melibatkan lebih dari 800 pemimpin keuangan, termasuk Chief Financial Officer (CFO) dan Corporate Treasurer, dari 14 negara dan tujuh sektor industri. Hasilnya, tiga tantangan makroekonomi utama yang dihadapi pelaku bisnis global adalah ketegangan geopolitik (58%), volatilitas akibat inflasi dan suku bunga (57%), serta gangguan rantai pasok (55%). Di sisi lain, teknologi seperti Generative AI dan blockchain (83%), serta meningkatnya fokus pada keberlanjutan (76%), dinilai sebagai peluang untuk mendorong inovasi dan efisiensi. Baca Juga Tren di Indonesia: Optimalisasi Modal jadi Prioritas Advertisement;Apa saja tiga tantangan makroekonomi utama yang dihadapi pelaku bisnis global menurut riset DBS?;Ketegangan geopolitik, volatilitas inflasi/suku bunga, dan gangguan rantai pasok adalah tiga tantangan utama.
Liputan6.com, Jakarta - Bank Indonesia (BI) mencatat kinerja neraca pembayaran Indonesia (NPI) pada kuartal II tetap terjaga. Direktur Eksekutif Departemen Komunikasi Bank Indonesia Junanto Herdiawan menuturkan, defisit transaksi berjalan tercatat rendah di tengah perlambatan ekonomi global dan harga komoditas. Baca Juga Sementara itu, transaksi modal dan finansial mencatat defisit yang terkendali di tengah ketidakpastian pasar keuangan global masih tinggi. Advertisement âDengan perkembangan tersebut, NPI pada triwulan II 2025 mencatat defisit USD 6,7 miliar dan posisi cadangan devisa pada akhir Juni 2025 tetap tinggi sebesar USD 152,6 miliar, atau setara dengan pembiayaan 6,1 bulan impor dan pembayaran utang luar negeri pemerintah,â ujar Junanto seperti dikutip dari laman BI.go.id, Kamis (21/8/2025). Ia menuturkan, posisi cadangan devisa tersebut berada di atas standar kecukupan internasional sekitar 3 bulan impor. SelainÂ  itu, transaksi berjalan mencatat defisit yang rendah.Â Pada kuartal II 2025, defisit transaksi berjalan tercatat sebesar USD 3,0 miliar atau 0,8% dari PDB, lebih tinggi dibandingkan dengan defisit USD 0,2 miliar atau 0,1% dari PDB pada kuartal I 2025. âNeraca perdagangan nonmigas tetap membukukan surplus, meski lebih rendah dibandingkan triwulan sebelumnya, sejalan dengan perlambatan pertumbuhan ekonomi global dan harga komoditas,â kata dia. ;Berapa besar defisit transaksi berjalan Indonesia pada kuartal II 2025 menurut Bank Indonesia?;Defisit transaksi berjalan pada kuartal II 2025 tercatat sebesar USD 3,0 miliar atau 0,8% dari PDB.
Liputan6.com, Jakarta - Bank Indonesia (BI) mencatat kinerja neraca pembayaran Indonesia (NPI) pada kuartal II tetap terjaga. Direktur Eksekutif Departemen Komunikasi Bank Indonesia Junanto Herdiawan menuturkan, defisit transaksi berjalan tercatat rendah di tengah perlambatan ekonomi global dan harga komoditas. Baca Juga Sementara itu, transaksi modal dan finansial mencatat defisit yang terkendali di tengah ketidakpastian pasar keuangan global masih tinggi. Advertisement âDengan perkembangan tersebut, NPI pada triwulan II 2025 mencatat defisit USD 6,7 miliar dan posisi cadangan devisa pada akhir Juni 2025 tetap tinggi sebesar USD 152,6 miliar, atau setara dengan pembiayaan 6,1 bulan impor dan pembayaran utang luar negeri pemerintah,â ujar Junanto seperti dikutip dari laman BI.go.id, Kamis (21/8/2025). Ia menuturkan, posisi cadangan devisa tersebut berada di atas standar kecukupan internasional sekitar 3 bulan impor. SelainÂ  itu, transaksi berjalan mencatat defisit yang rendah.Â Pada kuartal II 2025, defisit transaksi berjalan tercatat sebesar USD 3,0 miliar atau 0,8% dari PDB, lebih tinggi dibandingkan dengan defisit USD 0,2 miliar atau 0,1% dari PDB pada kuartal I 2025. âNeraca perdagangan nonmigas tetap membukukan surplus, meski lebih rendah dibandingkan triwulan sebelumnya, sejalan dengan perlambatan pertumbuhan ekonomi global dan harga komoditas,â kata dia. ;Berapa posisi cadangan devisa Indonesia pada akhir Juni 2025?;Posisi cadangan devisa pada akhir Juni 2025 adalah USD 152,6 miliar, setara 6,1 bulan impor.
"Liputan6.com, Jakarta - Otoritas Jasa Keuangan (OJK) bersama otoritas terkait dan pemerintah terus berkoordinasi dan memantau adanya tren penurunan tabungan masyarakat, seperti adanya perlambatan pertumbuhan tabungan perseorangan di bawah Rp100 juta, dan kontraksi pertumbuhan tabungan perseorangan di bawah Rp 1 juta. Kepala Eksekutif Pengawas Perbankan OJK, Dian Ediana Rae, mengatakan terhadap hal tersebut, perlu dilakukan analisis yang mendalam untuk memastikan apakah penurunan tersebut disebabkan oleh peningkatan konsumsi atau faktor lain seperti penurunan pendapatan. ""Tentunya perlu dipertimbangkan juga adanya dampak dari berbagai kebijakan dan bantuan sosial,â kata Dian dikutip dari jawaban tertulisnya, Kamis (21/8/2025). Advertisement Meskipun demikian, kinerja perbankan terjaga baik ditopang oleh risiko kredit yang terjaga dan relatif rendah, likuiditas yang memadai serta permodalan yang kuat. Fungsi intermediasi perbankan berjalan baik dengan LDR berkisar 78%-92% dengan didukung pertumbuhan kredit produktif yang didominasi sektor Perdagangan dan Pengolahan serta peningkatan DPK yang didorong oleh Giro oleh Korporasi.";Menurut Dian Ediana Rae, apa yang perlu dilakukan terkait penurunan tabungan masyarakat?;Perlu dilakukan analisis mendalam untuk memastikan penyebab penurunan tabungan, apakah karena konsumsi atau faktor lain.
"Liputan6.com, Jakarta - Otoritas Jasa Keuangan (OJK) bersama otoritas terkait dan pemerintah terus berkoordinasi dan memantau adanya tren penurunan tabungan masyarakat, seperti adanya perlambatan pertumbuhan tabungan perseorangan di bawah Rp100 juta, dan kontraksi pertumbuhan tabungan perseorangan di bawah Rp 1 juta. Kepala Eksekutif Pengawas Perbankan OJK, Dian Ediana Rae, mengatakan terhadap hal tersebut, perlu dilakukan analisis yang mendalam untuk memastikan apakah penurunan tersebut disebabkan oleh peningkatan konsumsi atau faktor lain seperti penurunan pendapatan. ""Tentunya perlu dipertimbangkan juga adanya dampak dari berbagai kebijakan dan bantuan sosial,â kata Dian dikutip dari jawaban tertulisnya, Kamis (21/8/2025). Advertisement Meskipun demikian, kinerja perbankan terjaga baik ditopang oleh risiko kredit yang terjaga dan relatif rendah, likuiditas yang memadai serta permodalan yang kuat. Fungsi intermediasi perbankan berjalan baik dengan LDR berkisar 78%-92% dengan didukung pertumbuhan kredit produktif yang didominasi sektor Perdagangan dan Pengolahan serta peningkatan DPK yang didorong oleh Giro oleh Korporasi.";Apa yang menopang kinerja perbankan Indonesia menurut berita tersebut?;Risiko kredit terjaga, likuiditas memadai, dan permodalan yang kuat menjadi penopang kinerja perbankan Indonesia.
"Liputan6.com, Jakarta - Otoritas Jasa Keuangan (OJK) menilai tren penutupan kantor cabang bank umum yang terjadi dalam beberapa tahun terakhir merupakan bagian dari strategi bisnis perbankan di tengah percepatan digitalisasi layanan keuangan. Kepala Eksekutif Pengawas Perbankan OJK, Dian Ediana Rae mengatakan jumlah kantor cabang bank umum yang secara tren mengalami penurunan pada dasarnya merupakan langkah yang dilakukan berdasarkan keputusan bisnis masing-masing bank. Baca Juga ""Tren penurunan jumlah cabang akan terus berlanjut seiring dengan meningkatnya adopsi teknologi informasi di bidang keuangan yang semakin masif berdampak pada perubahan perilaku, ekspektasi, dan kebutuhan masyarakat terhadap layanan keuangan dari bank,â kata Dian dikutip dari jawaban tertulisnya, Kamis (21/8/2025). Advertisement Ia menegaskan langkah ini tidak lepas dari perubahan perilaku dan kebutuhan masyarakat yang kini lebih banyak mengakses layanan melalui kanal digital. Menurut Dian, masifnya adopsi teknologi informasi membuat nasabah semakin terbiasa menggunakan layanan perbankan secara online. Hal ini berdampak pada menurunnya kebutuhan terhadap kantor cabang konvensional, khususnya yang memiliki volume transaksi rendah. ""Adopsi teknologi digital dalam layanan perbankan memungkinkan nasabah mengakses layanan kapan saja dan di mana saja, sehingga meminimalisir pemanfaatan layanan kantor bank dalam hal tidak produktif dan memiliki volume transaksi yang rendah,â ujarnya. ";Menurut OJK, mengapa terjadi tren penutupan kantor cabang bank umum?;Penutupan kantor cabang merupakan bagian dari strategi bisnis bank seiring percepatan digitalisasi layanan keuangan.
"Liputan6.com, Jakarta - Otoritas Jasa Keuangan (OJK) menilai tren penutupan kantor cabang bank umum yang terjadi dalam beberapa tahun terakhir merupakan bagian dari strategi bisnis perbankan di tengah percepatan digitalisasi layanan keuangan. Kepala Eksekutif Pengawas Perbankan OJK, Dian Ediana Rae mengatakan jumlah kantor cabang bank umum yang secara tren mengalami penurunan pada dasarnya merupakan langkah yang dilakukan berdasarkan keputusan bisnis masing-masing bank. Baca Juga ""Tren penurunan jumlah cabang akan terus berlanjut seiring dengan meningkatnya adopsi teknologi informasi di bidang keuangan yang semakin masif berdampak pada perubahan perilaku, ekspektasi, dan kebutuhan masyarakat terhadap layanan keuangan dari bank,â kata Dian dikutip dari jawaban tertulisnya, Kamis (21/8/2025). Advertisement Ia menegaskan langkah ini tidak lepas dari perubahan perilaku dan kebutuhan masyarakat yang kini lebih banyak mengakses layanan melalui kanal digital. Menurut Dian, masifnya adopsi teknologi informasi membuat nasabah semakin terbiasa menggunakan layanan perbankan secara online. Hal ini berdampak pada menurunnya kebutuhan terhadap kantor cabang konvensional, khususnya yang memiliki volume transaksi rendah. ""Adopsi teknologi digital dalam layanan perbankan memungkinkan nasabah mengakses layanan kapan saja dan di mana saja, sehingga meminimalisir pemanfaatan layanan kantor bank dalam hal tidak produktif dan memiliki volume transaksi yang rendah,â ujarnya. ";Apa dampak dari masifnya adopsi teknologi informasi dalam layanan perbankan?;Adopsi teknologi membuat nasabah lebih terbiasa layanan online, sehingga menurunkan kebutuhan terhadap kantor cabang konvensional.
"Liputan6.com, Jakarta - Gubernur Bank Indonesia (BI) Perry Warjiyo menyampaikan, volume lelang dan posisi Sekuritas Rupiah BI (SRBI) terus diturunkan. Hingga 15 Agustus 2025, total posisi instrumen SRBI tercatat sebesar Rp720,01 triliun, menurun dari Rp916,97 triliun pada awal Januari 2025. ""Untuk mendukung ekspansi likuiditas, operasi moneter juga diarahkan pada tenor yang lebih pendek,"" ujar Perry dalam konferensi pers RDG BI Agustus 2025, dikutip Kamis (21/8/2025). Baca Juga Perry menjelaskan, implementasi dealer utama (primary dealer) sejak Mei 2024 juga makin meningkatkan transaksi SRBI di pasar sekunder dan repurchase agreement (repo) antarpelaku pasar. Advertisement Sementara itu, posisi instrumen SVBI dan SUVBI pada 15 Agustus 2025 tercatat masing-masing sebesar USD4,56 miliar dan USD460 juta. Untuk memperkuat ekspansi likuiditas kebijakan moneter, Bank Indonesia juga melakukan pembelian SBN dari pasar sekunder, sekaligus mencerminkan sinergi erat antara kebijakan moneter dengan kebijakan fiskal Pemerintah. Adapun hingga 19 Agustus 2025, Bank Indonesia telah membeli SBN Rp186,06 triliun, yaitu melalui pasar sekunder sebesar Rp137,80 triliun dan pasar primer dalam bentuk Surat Perbendaharaan Negara (SPN), termasuk syariah, sebesar Rp48,26 triliun. ""Ke depan, Bank Indonesia akan terus mengoptimalkan strategi operasi moneter pro-market untuk meningkatkan likuiditas dan efektivitas transmisi kebijakan moneter untuk mendorong pertumbuhan ekonomi dengan tetap mencapai sasaran inflasi dan menjaga stabilitas nilai tukar Rupiah,"" ujarnya. ";Berapa total posisi instrumen SRBI pada 15 Agustus 2025?;Total posisi instrumen SRBI pada 15 Agustus 2025 tercatat sebesar Rp720,01 triliun.
