url;title;content
https://www.cnnindonesia.com/nasional/20250811130250-12-1261115/polisi-gelar-mediasi-buntut-sengketa-lahan-pondok-indah-golf;No Title;"Polisimelakukan mediasi terkait sengketa lahan di area golf Pondok Indah, Kebayoran Lama,Jakarta Selatan.
Mediasi itu telah digelar pada Rabu (6/8) dan dihadiri pihak ahli waris Toton Cs dan PT Metropolitan Kentjana.
Proses mediasi itu digelar Polres Jakarta Selatan pada hari yang sama setelah sejumlah orang dari Gerakan Rakyat Indonesia Bersatu Jakarta Raya atau GRIB Jaya mendatangi lokasi tersebut.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
""Dalam mediasi yang dilakukan oleh pihak Polres Metro Jakarta Selatan, dicapai sejumlah kesepakatan yang bertujuan untuk menciptakan solusi yang adil dan menjaga ketertiban masyarakat,"" kata Kapolres Metro Jakarta Selatan Kombes Nicolas Ary Lilipaly dalam keterangannya, Senin (11/8).

Nicolas membeberkan ada empat poin yang disepakati dalam mediasi itu. Pertama, kedua belah pihak sepakat terkait penyelesaian hukum yang jelas.
""Kedua belah pihak diharapkan bersedia mengambil langkah hukum lanjutan, baik melalui jalur perdata maupun jalur hukum lainnya, untuk mendapatkan keputusan hukum yang bersifat tetap dan mengikat. Hal ini dilakukan untuk menghindari ketidakpastian hukum terkait objek sengketa lahan,"" tutur Nicolas.
Kedua terkait pengelolaan objek sengketa. Dalam hal ini, kata dia, kepolisian tidak akan dilakukan pemasangan garis polisi (police line) terhadap objek tanah yang disengketakan, kecuali terdapat kesepakatan dari kedua belah pihak.
Ketiga, berkaitan dengan rencana pertemuan lanjutan. Hal ini dilakukan jika salah satu pihak atau kedua belah pihak tidak ingin menyelesaikan permasalahan melalui jalur hukum, maka diharapkan kesediaan untuk melakukan pertemuan lanjutan guna mencari solusi di luar pengadilan.
Kesepakatan terakhir terkait komitmen untuk menjaga situasi di area yang menjadi objek sengketa tetap aman dan kondusif.
""Kami berupaya menjadi penengah yang adil dalam situasi ini. Dengan adanya kesepakatan yang telah dicapai, kami berharap kedua belah pihak dapat melanjutkan proses penyelesaian sengketa ini dengan bijak, baik melalui jalur hukum maupun dialog yang damai,"" ucap Nicolas.

Ssbagai informasi, LBH GRIB Jaya bertindak sebagai tim kuasa hukum dari ahli waris Toton Cs dalam masalah sengketa lahan ini.
Kepala Bidang Media DPP GRIB Jaya Marcel Gual mengatakan sengketa ini telah berlangsung selama lebih dari enam dekade, sejak tahun 1958.
Dia mengatakan hak ahli waris Toton Cs atas tanah tersebut merupakan bagian dari Eigendom Verponding Nomor 6431 yang telah ditegaskan melalui serangkaian putusan hukum.
""Puncaknya, hak ini dikuatkan oleh putusan Peninjauan Kembali (PK) Mahkamah Agung RI Nomor 55 PK/TUN/2003 yang dikeluarkan pada tahun 2004. Putusan tersebut menegaskan bahwa PT Metropolitan Kentjana, selaku pengelola fasilitas, tidak memiliki hak atas tanah yang disengketakan dan diwajibkan untuk membayar kompensasi,"" tutur Marcel.
Kendati sudah ada putusan hukum yang berkekuatan hukum tetap, pihak ahli waris mengklaim PT Metropolitan Kentjana belum juga menunaikan kewajibannya.
Hal tersebut yang mendasari pihak ahli waris yakni Toton Cs kemudian menggelar aksi damai dengan mendatangi lokasi sengketa untuk menuntut keadilan.
""Dan mengingatkan pihak terkait agar segera menunaikan kewajibannya sesuai dengan putusan pengadilan. LPH GRIB JAYA berkomitmen untuk terus mengawal kasus ini hingga hak-hak ahli waris Toton Cs terpenuhi,"" ucap Marcel.

Sebelumnya, puluhan orang yang mengaku ahli waris dari Toton Cs mendatangi kompleks PT Metropolitan Kentjana di Jalan Metro Duta Niaga, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, Rabu (6/8).
Peristiwa tersebut turut terekam dalam sebuah video dan beredar di media sosial. Salah satunya diunggah akun Instagram @nalarpolitik_.
Dalam video yang diunggah, terlihat sejumlah orang berjalan kaki mendatangi ke sekitar kawasan Pondok Indah Golf.Saat dikonfirmasi, Kapolres Metro Jakarta Selatan Kombes Nicolas Ary Lilipaly membenarkan peristiwa tersebut. Kata dia, peristiwa itu merupakan aksi unjuk rasa.
""Itu masa pengunjuk rasa, ada ahli waris yang menuntut hak atas tanahnya,"" kata Nicolas."
https://www.cnnindonesia.com/nasional/20250811124810-12-1261111/kpk-siap-hadir-jika-dipanggil-komisi-iii-dpr-soal-ott-kader-nasdem;No Title;"Wakil Ketua Komisi Pemberantasan Korupsi (KPK)Johanis Tanakmerespon rencanaFraksi Partai NasDemmemanggil pihaknya untuk rapat dengar pendapat di Komisi III DPR RI terkait penangkapan Bupati Kolaka Timur, Abdul Azis.
""Kalau itu diundang kita akan datang, apa yang harus ditakuti, sepanjang kita melakukan perbuatan yang benar untuk kepentingan bangsa dan negara ini,"" kata Tanak di Universitas Hasanuddin, Makassar, Senin (11/8).

ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Tanak menyebut KPK harus taat pada aturan yang berlaku. Menurutnya, KPK tidak pernah takut untuk hadir di DPR RI jika diundang.
""Uang negara itu dari rakyat yang seharusnya digunakan untuk rakyat. Ini kita melakukan hal ini, supaya tidak ada lagi korupsi, tidak ada lagi yang menyalahgunakan uangnya rakyat,"" ujarnya.
Johanis menjelaskan terminologi operasi tangkap tangan (OTT) yang sempat menjadi pertanyaan Partai NasDem ketika kadernya yang merupakan Bupati Kolaka Timur, Abdul Azis ditangkap pada saat mengikuti Rakernas di Makassar, Sulawesi Selatan, Jumat (8/8) kemarin.
""OTT itu salah satu perbuatan yang dilakukan berdasarkan aturan hukum yang disebut kitab hukum acara pidana. Ada dikatakan, perbuatan tertangkap tangan, kalau kemudian dia ada di situ, atau ditempat lain, yang jelas kita akan melakukan ketika mendapatkan informasi awal,"" katanya.

Meski demikian, kata Johanis, pihaknya masih terus mengembangkan kasus dugaan korupsi pembangunan rumah sakit yang menjerat melibatkan Bupati Kolaka Timur, Abdul Azis.
""Pokoknya sepanjang masih ada indikasi kita sikat terus, jangan sampai mereka mengambil uang rakyat. OTT itu salah satu perbuatan yang dilakukan berdasarkan aturan hukum yang disebut kitab hukum acara pidana,"" ujarnya.
Ketua Umum NasDem Surya Paloh meminta Fraksi NasDem di Dewan Perwakilan Rakyat (DPR) RI untuk memanggil Komisi Pemberantasan Korupsi (KPK) setelah Bupati Kolaka Timur Abdul Azis terjaring operasi tangkap tangan (OTT).
Surya Paloh menginstruksikan hal tersebut agar digelar dengar pendapat guna memperjelas maksud dari OTT KPK.
""Saya menginstruksikan Fraksi NasDem untuk minta agar Komisi III memanggil KPK dengar pendapat, agar yang namanya terminologi OTT, khusus terminologi OTT ini, bisa diperjelas oleh kita bersama,"" kata Paloh dalam Rakernas NasDem, Jumat (8/8).


"
https://www.cnnindonesia.com/nasional/20250811123752-12-1261105/asn-aceh-ditemukan-meninggal-di-kamar-kos-terkunci-dari-dalam;No Title;"Aparatur sipil negara (ASN) asal Kecamatan Sungai Bungkal, Kabupaten Sungai Penuh, Provinsi Jambi, Muhammad Afdal (25), ditemukan meninggal dunia di kamar kosnya di Desa Ie Masen Kayee Adang, Kecamatan Syiah Kuala,Banda Aceh, Minggu (10/8) malam.
Kapolsek Syiah Kuala, Iptu Cut Laila Surya mengatakan MA baru saja lulus sebagai pegawai negeri sipil (PNS) di Kantor Badan Pengawasan Keuangan dan Pembangunan (BPKP) wilayah Aceh.
""Benar, korban merupakan warga Jambi dan baru saja lulus PNS di Kantor BPKP Aceh,"" ujarnya saat dikonfirmasi Senin (11/8).
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT

Penemuan mayat bermula ketika pemilik kos bernama Teuku Raja Andika, mendapat kabar dari penghuni lain Minggu pukul 18.15 WIB. Para penghuni kos meminta pemilik mengecek kamar korban karena sudah beberapa kali diketuk namun tidak ada respons.
Saat tiba di lokasi, pintu kamar tidak dapat dibuka karena terkunci dari dalam. Teuku Raja kemudian memanjat melalui ventilasi pintu menggunakan tangga untuk membuka pintu dari dalam.
""Setiba di kos-kosan, saksi mencoba untuk membuka pintu, akan tetapi tidak bisa dibuka dikarenakan ada kunci di dalam kamar,"" ujar Cut.
Di dalam kamar, korban ditemukan terbaring di atas tempat tidur dengan tubuh yang sudah dingin. Temuan tersebut dilaporkan ke kepala dusun dan Bhabinkamtibmas setempat.

Polisi yang tiba di lokasi langsung melakukan olah tempat kejadian perkara (TKP) namun tidak ditemukan barang mencurigakan di kamar korban.
Sekitar pukul 23.50 WIB, jenazah dievakuasi ke Rumah Sakit Umum Zainoel Abidin (RSUZA) Banda Aceh untuk pemeriksaan lebih lanjut.
""Menurut keterangan dari dokter forensik Rumah Sakit Umum Zainoel Abidin Banda Aceh, pada tubuh korban tidak ditemukan tanda-tanda kekerasan,"" katanya.

"
https://www.cnnindonesia.com/nasional/20250811121025-12-1261092/hendry-lie-tetap-divonis-14-tahun-bayar-pengganti-rp105-triliun;No Title;"MajelishakimPengadilan Tinggi (PT) Jakarta tetap menghukum pemilik saham mayoritas atau Beneficial Ownership PT Tinindo Inter Nusa (TIN) Hendry Lie dengan pidana 14 tahun penjara dan denda sejumlah Rp1 miliar subsider enam bulan kurungan.
Hendry Lie dinilai telah terbukti terlibat dalam kasus korupsi pengelolaan tata niaga komoditas timah di wilayah Izin Usaha Pertambangan (IUP) di PT Timah Tbk tahun 2015-2022 yang merugikan negara hingga Rp300,003 triliun.
""Menjatuhkan pidana kepada terdakwa dengan pidana penjara selama 14 tahun dan denda sebesar Rp1 miliar dengan ketentuan apabila denda tersebut tidak dibayar akan diganti dengan pidana kurungan selama 6 bulan,"" bunyi putusan PT DKI sebagaimana dilansir dari laman Sistem Informasi Penelusuran Perkara (SIPP), Senin (11/8).
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT

Perkara di tingkat banding ini diadili oleh ketua majelis Albertina Ho dengan hakim anggota Tahsin dan Agung Iswanto. Panitera Pengganti Rina Rosanawati.
Majelis hakim mengubah putusan Pengadilan Tindak Pidana Korupsi (Tipikor) pada Pengadilan Negeri (PN) Jakarta Pusat Nomor: 23/Pid.Sus-TPK/2025/PN Jkt.Pst tanggal 12 Juni 2025 yang dimintakan banding mengenai pidana tambahan pembayaran uang pengganti dan status barang bukti.
Hendry Lie juga dihukum membayar uang pengganti sejumlah Rp1.052.577.589.599,19 (Rp1,05 triliun).
Jika ia tidak membayar uang pengganti paling lama dalam waktu satu bulan sesudah putusan pengadilan berkekuatan hukum tetap, maka harta bendanya disita oleh jaksa dan dilelang untuk menutupi uang pengganti tersebut.
""Dalam hal terpidana tidak mempunyai harta benda yang mencukupi untuk membayar uang penggganti, maka dipidana dengan pidana penjara selama 8 tahun,"" ucap hakim.
Hakim menetapkan masa penahanan yang dijalani oleh Hendry Lie dikurangkan seluruhnya dari pidana yang dijatuhkan. Hakim juga menetapkan Hendry Lie tetap berada dalam tahanan.
Dalam putusannya, hakim menetapkan barang bukti seperti tanah dan bangunan di Desa Canggu, Bali, satu bidang tanah dan bangunan di Perumahan Spring Villa Jalan Spring Garden 1, Tangerang, hingga 9 tempat tidur dan 7 pendingin ruangan (AC) dirampas untuk negara dan diperhitungkan sebagai pembayaran uang pengganti.
""Membebankan kepada terdakwa untuk membayar biaya perkara sejumlah Rp2.500,"" kata hakim.

"
https://www.cnnindonesia.com/nasional/20250811114429-12-1261080/dino-patti-djalal-tak-yakin-arya-daru-tewas-bunuh-diri-ini-alasannya;No Title;"Eks Wakil Menteri Luar Negeri era Presiden Susilo Bambang Yudhoyono (SBY), Dino Patti Djalal mengungkapkan sejumlah kejanggalan dalam kasus diplomat mudaArya Daru Pangayunan(39) yang ditemukan tewas dengan wajah terlilit lakban di dalam kosan, Menteng, Jakarta.
Dino mengaku bukan polisi sehingga tak memiliki akses terhadap data-data forensik. Namun, dia mengaku sulit menerima jika harus disimpulkan Arya Daru tewas karena bunuh diri.
""Tapi saya sulit sekali menerima kesimpulan bahwa diplomat muda Arya Daru itu bunuh diri. Dan ini adalah pandangan keluarga Arya Daru dan sebagian besar masyarakat,"" kata Dino lewat akun Instagramnya, Sabtu (9/8).
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Dino memiliki lima alasan dirinya meragukan kematian Arya Daru sebagai bunuh diri.
Pertama, Dino menilai cara yang diduga dilakukan Arya Daru untuk mengakhiri dirinya tak lazim. Biasanya, kata dia, seseorang yang memilih bunuh diri akan melakukannya dengan cara konvensional agar tidak menyakiti dirinya.
""Ini walaupun saya tidak sebutkan secara grafis, tapi kita tahu semua. Pertama kali saya mendengar bahwa dia bunuh diri dengan cara lakban, tidak pernah saya mendengar orang bunuh diri dengan cara lakban,"" kata Dino.
Kedua, Arya Daru akan bertugas di Finlandia. Menurut dia, Finlandia merupakan salah satu negara idaman bagi para diplomat RI yang bertugas di luar negeri.
Sebagai diplomat, Dino memahami antusiasme tugas tersebut. Sebab, mereka akan membuka lembaran baru dalam hidup dan kariernya. Oleh karena itu, kondisi psikologis itu dinilai tidak cocok sebagai alasan seseorang yang memilih bunuh diri.

Ketiga, orang yang memilih bunuh diri, umumnya akan mengirim pesan kepada keluarga. Namun, dalam kasus Arya Daru, hal itu tidak dilakukan, padahal selama ini dia dikenal dekat dengan keluarga.
""Orang bunuh diri, apalagi orang yang sangat dekat dengan istri dan anak-anaknya, pasti akan meninggalkan pesan pribadi bagi keluarganya, tidak mungkin dia mau hilang begitu saja,"" kata Dino.
Keempat, menurut Dino, ponsel milik Arya Daru yang hilang dan belum ditemukan dinilai sebagai kejanggalan. Dia menyebut, orang yang bunuh diri umumnya tak akan meninggalkan ponselnya. Sebab, ponsel itu akan digunakan untuk mengirim pesan atau untuk berkomunikasi pribadi.
Kelima, terkait sidik jari orang lain yang tidak ditemukan, merupakan bagian dari kejanggalan, sama seperti ponsel yang tidak ditemukan maupun potongan CCTV yang tidak lengkap.
Menurut Dino, hal itu merupakan indikasi Arya Daru merupakan korban pembunuhan terencana.
""Ini juga menimbulkan kesan bahwa ini merupakan suatu pembunuhan yang direncanakan secara rapi,"" kata Dino.
""Saya mohon kasus ini tetap dibuka dan tidak ditutup secara total. Dan polisi terus mencari bukti-bukti atau penemuan baru sehingga bisa akurat bisa menjelaskan akurat kematian Arya Daru yang masih janggal,"" tutup Dino.

[Gambas:Instagram]
Arya Daru ditemukan tewas dengan kondisi wajah terlilit isolasi atau lakban warna kuning di sebuah kos di Jalan Gondangdia Kecil, Menteng, Jakarta Pusat, Selasa (8/7).
Setelah lebih dari 20 hari usai jasad ditemukan, kepolisian akhirnya membeber hasil penyelidikannya dan hasil penelitian laboratorium forensik.
Berdasarkan hasil penyelidikan tim gabungan Ditreskrimum Polda Metro Jaya, polisi memastikan Arya meninggal dunia bukan karena aksi pembunuhan atau tindak pidana. Namun karena mati lemas dan tidak ada peristiwa pidana.
Hal tersebut berdasarkan hasil autopsi forensik dan sejumlah pemeriksaan, seperti histopatologi, hingga toksikologi. Termasuk, pemeriksaan psikologi forensik.
Meski demikian, Polda Metro Jaya menyatakan penyelidikan kasus kematian diplomat  Arya Daru belum dihentikan, meskipun sejauh ini polisi belum menemukan ada unsur pidana.
""Sementara belum (dihentikan/SP3),"" kata Direktur Reskrimum Polda Metro Jaya Kombes Wira Satya Triputra dalam konferensi pers di Jakarta, Selasa (29/7).
Wira menyebut tim penyelidik masih membuka ruang jika ada masukan atau temuan baru dari pihak lain terkait kasus kematian Arya tersebut.
""Sementara kami tetap akan menerima masukan apabila ada informasi, kami tetap tampung,"" ucap dia."
https://www.cnnindonesia.com/nasional/20250811103058-12-1261050/keluarga-prada-lucky-soal-4-tni-tersangka-kenapa-cuma-pangkat-pratu;No Title;"Keluarga dariPrada Lucky Chepril Saputra Namomerespons penetapan empat prajurit TNI Angkatan Darat (AD) yang telah ditetapkan sebagai tersangka kasus penganiayaan hingga tewas.
Lusi Namo, kakak Prada Lucky mengatakan pelaku bukan hanya empat orang saja. Keluarga yakin pelaku pasti lebih dari empat orang.
""Pastinya lebih dari empat orang,"" kata Lusi kepadaCNNIndonesia.com, Senin (11/8).
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Dia menuturkan dari informasi yang diperoleh keluarga, pada setiap pergantian piket Prada Lucky selalu mendapat kekerasan dari seniornya. Sehingga, kata Lusi, ada banyak tangan yang melakukan pemukulan terhadap adiknya.
Dia menduga keempat prajurit yang sudah lebih dulu ditetapkan sebagai tersangka adalah mereka yang memukul paling banyak atau paling parah.
""Mungkin yang empat orang ini yang pukul paling parah, tapi yang pasti yang lain juga ikut pukul,"" ujarnya.
Kendati demikian, keluarga juga mempertanyakan alasan hanya prajurit pangkat terendah di TNI alias Pratu saja yang ditetapkan tersangka. Keluarga yakin ada senior yang pangkatnya lebih tinggi seperti perwira yang ikut serta dalam penganiayaan.
""Tapi yang jadi tanda tanya besarnya itu kenapa hanya pangkat Pratu saja yang pelaku utamanya, pangkat besar kenapa tidak?"" sambung Lusi sambil meneteskan airmata.
""Tuntutan keluarga harus sesuai kepada semua pelaku yang melakukan penganiayaan, karena Lucky punya nyawa sudah hilang,"" tambahnya.
Lusi mengungkapkan jangan hanya korbankan empat prajurit yang berpangkat pratu lalu yang lainnya dilindungi. Dia menduga belasan pelaku lainnya yang diduga ikut melakukan penganiayaan terhadap Lucky dilindungi karena ada yang berpangkat besar.
""Kami keluarga, saya dan mama saya akan tetap tuntut keadilan buat Lucky, mereka bisa bungkam ayah saya yang juga tentara tapi tidak bagi saya dan mama saya,"" tegasnya.
Prada Lucky Chepril Saputra Namo (23) prajurit TNI Angkatan Darat yang bertugas di Batalyon Teritorial Pembangunan 834 Waka Nga Mere (Yon TP 834/WM) Nagekeo tewas diduga akibat alami penyiksaan yang dilakukan oleh seniornya di dalam asrama batalyon.
Di sisi lain, Gubernur Nusa Tenggara Timur Emenuel Melkiades Laka Lena mengharapkan agar tidak ada lagi kekerasan yang berakibat fatal seperti yang menimpa Prada Lucky. Melki juga mendukung penuh pihak keluarga untuk mencari dan mendapatkan keadilan.
""Selaku Gubernur NTT, Saya mendukung langkah dan sikap orang tua dari Prada Lucky, Pak Kristina Namo dan Ibu Sepriana Paulina Mirpey melakukan proses dan upaya hukum atas meninggalnya Prada Lucky,"" ujarnya.
Prada Lucky meninggal dunia pada Rabu (6/8). Dia sempat menjalani perawatan selama empat hari di Intesive Care Unit RSUD Aeramo, Nagekeo.
Jenazahnya kemudian dibawa pulang ke Kupang setelah dijemput oleh orangtua kandungnya yakni Serma Kristian Namo dan Ibunya Sepriana Paulina Mirpey pada Kamis (7/8). Setelah dua hari disemayamkan di rumah duka, jenazah Prada Lucky dimakamkan pada Sabtu (9/8) dengan upacara kemiliteran.

"
https://www.cnnindonesia.com/nasional/20250811104531-12-1261057/tom-lembong-penuhi-panggilan-ky-soal-hakim-ini-bentuk-keseriusan-saya;No Title;"Mantan Menteri Perdagangan Thomas Trikasih Lembong aliasTom Lembongmemenuhi undangan Komisi Yudisial (KY) terkait laporannya terhadap tiga hakim yang menyidangkan perkaranya.
""Saya mau hadir pagi ini untuk menunjukkan komitmen saya, keseriusan saya, dan untuk menggugah nurani dari para anggota pejabat Komisi Yudisial ya,"" kata Tom Lembong di Gedung Komisi Yudisial, Jakarta Pusat, Senin (11/8).
Tom berharap abolisi yang diterimanya bisa menjadi momentum untuk perbaikan sistem hukum demi kebaikan bersama seluruh rakyat Indonesia.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
""Ya supaya bersama-sama kita bisa memanfaatkan momentum dari abolisi ini untuk mendorong perbaikan yang dapat kita dorong. Sayang kan kalau momentum ini tidak dimanfaatkan untuk kebaikan bersama ya, peluang untuk membenahi,"" ujarnya.
Dalam kasus korupsi importasi gula di Kementerian Perdagangan pada tahun 2015-2016, Tom Lembong divonis pidana 4 tahun dan 6 bulan penjara setelah terbukti bersalah melakukan tindak pidana korupsi, yang merugikan keuangan negara sebesar Rp194,72 miliar.

Tindak pidana korupsi yang dilakukan Tom Lembong, antara lain dengan menerbitkan surat pengajuan atau persetujuan impor gula kristal mentah periode 2015-2016 kepada 10 perusahaan tanpa didasarkan rapat koordinasi antarkementerian serta tanpa disertai rekomendasi dari Kementerian Perindustrian.
Atas perbuatannya, Tom Lembong juga dijatuhkan pidana denda sebesar Rp750 juta dengan ketentuan apabila tidak dibayar, maka diganti (subsider) dengan pidana kurungan selama 6 bulan.
Meski demikian, pada 1 Agustus 2025, Tom Lembong resmi bebas dari Rumah Tahanan Cipinang, Jakarta, menerima abolisi dari Presiden Prabowo Subianto.
Usai menerima abolisi tersebut, Tom Lembong kemudian melaporkan tiga hakim yang menyidangkan perkaranya ke Mahkamah Agung dan Komisi Yudisial.
Ketiga hakim yang dilaporkan tersebut yakni Hakim Ketua Dennie Arsan Fatrika dengan Hakim Anggota Alfis Setyawan dan Purwanto S Abdullah.
Kuasa hukum Tom Lembong, Zaid Mushafi, mengatakan laporan tersebut dibuat karena menilai hakim yang menyidangkan kliennya tidak mengedepankan azas praduga tak bersalah.
""Yang menjadi catatan adalah ada salah satu hakim anggota yang menurut kami selama proses persidangan itu tidak mengedepankan presumption of innocent. Dia tidak mengedepankan asas itu. Tapi mengedepankan asas presumption of guilty. Jadi Pak Tom ini seolah-olah memang orang yang udah bersalah tinggal dicari aja alat buktinya. Padahal tidak boleh seperti itu proses peradilan,"" ujar Zaid."
https://www.cnnindonesia.com/nasional/20250811101448-20-1261040/pasien-gangguan-telinga-di-lumajang-meningkat-gara-gara-sound-horeg;No Title;"RSUD Haryoto, Lumajang membeberkan adanya tren kenaikan pasien di poli Telinga, Hidung, dan Tenggorokan (THT). Pasien THT yang terutama mengeluhkan gangguan pada telinga usai maraknya perhelatan karnaval dengansound horeg.
Peningkatan jumlah pasien yang mengeluhkan gangguan pada telinganya ini disampaikan oleh Dokter Spesialis THT di RSUD Dokter Haryoto Lumajang, Aliyah Hidayati.
Dia menegaskan bahwa dalam beberapa bulan terakhir jumlah pasien THT terutama yang mengeluhkan gangguan telinga meningkat. Rata-rata di antara mereka mengalami gangguan pada telinga akibat dari suara keras sound horeg.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT

""Jumlah pasien gangguan telinga meningkat akibat suara keras dari sound horeg. Setelah kami telusuri setelah dari acara sound,"" kata Aliyah mengutipdetikcom, Kamis (7/8).
Aliyah juga menyatakan bahwa pasien yang datang ke rumah sakit itu mengeluhkan gangguan pada telinganya setelah tetangganya menyewa sound horeg saat acara hajatan.
""Pasien THT juga dimungkinkan karena sebelumnya ada gangguan telinga kemudian ada tetangganya hajatan menyewa sound horeg sehingga memperparah kondisi gangguan telinga,"" terang Aliyah.
Sebelumnya, Gubernur Jawa Timur Khofifah Indar Parawansa resmi mengizinkan sound horeg lewat surat edaran (SE) dengan membatasi waktu, tempat dan kebisingan. Di sisi lain, MUI Jatim sudah mengeluarkan fatwa haram terkait sound horeg.

Baca berita lengkapnyadi sini."
https://www.cnnindonesia.com/nasional/20250811095310-20-1261018/polda-metro-jaya-jual-beras-murah-rp11-ribu-kg;No Title;"Polda Metro Jayamenggelar Gerakan Pangan Murah dalam rangka memperingati HUT ke-80 RI sekaligus menjaga stabilitas harga beras.
Kegiatan ini digelar selama enam hari mulai Senin (11/8) hingga Sabtu (16/8) di Lapangan Presisi Ditlantas Polda Metro Jaya. Rencananya, kegiatan ini juga digelar serentak di Polres jajaran pada Rabu (13/8).
""Dan kegiatan ini tentu untuk membantu masyarakat agar bisa membeli beras dengan harga yang cukup terjangkau,"" kata Wakapolda Metro Jaya, Brigjen Djati Wiyoto Abadhy kepada wartawan.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT

Dalam kegiatan ini, masyarakat bisa membeli beras kemasan 5 kilogram dengan harga Rp55 ribu atau setara dengan Rp11 ribu per kilogram.
""Ini lebih rendah daripada harga eceran tertinggi yang telah ditetapkan oleh pemerintah sebesar Rp12.500,"" ucap Djati.
Disampaikan Djati, pihaknya menargetkan bisa menjual sebanyak 40 ton beras dalam kegiatan ini. Kata dia, pihaknya telah bekerja sama dengan Perum Bulog wilayah DKI Jakarta dan Banten untuk pasokan beras yang dijual.
""Jika nanti pada saat penjualan terjadi antusias masyarakat yang cukup tinggi kita akan koordinasi dengan Perum Bulog untuk menambah kuota harian,"" ujarnya.
Lebih lanjut, Djati berharap lewat kegiatan ini dapat membantu masyarakat untuk mendapatkan beras dengan harga lebih murah. Mengingat dalam beberapa waktu terakhir terjadi kenaikan harga beras di pasaran.
""Tadi kita tanyakan kepada salah satu masyarakat pembeli itu sudah lebih daripada harga Rp75.000. Jadi kalau kita jual yang ada di gerakan pangan murah di Polda Metro Jaya ini berarti masyarakat bisa lebih berhemat,"" tutur dia.
""Kalau ditentukan harga eceran tertinggi di pemerintah Rp12.000 berarti masyarakat bisa menghemat sebesar Rp1.500 per kilonya. Jadi kalau dia beli dua pack bisa menghemat sebesar Rp 15.000 per kilogram,"" sambungnya.

"
https://www.cnnindonesia.com/nasional/20250808100055-12-1260136/pakai-tusuk-gigi-4-orang-rampok-rp706-juta-dari-atm-di-medan;No Title;"Polisi membongkar sindikat pencurian dengan pemberatan lintas provinsi yang menggunakan modus ganjalATMpakai tusuk gigi di Kota Medan, Sumatera Utara (Sumut).
Dirkrimum Polda Sumut Kombes Pol Ricko Taruna Mauruh mengatakan polisi menangkap empat tersangka yakni MD alias K (otak pelaku), HH alias M, HS alias B, dan PS alias P.
""Dua di antaranya diketahui merupakan residivis kasus serupa dengan catatan kriminal panjang,"" kata Ricko Taruna Mauruh, Senin (11/8).
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Ricko menjelaskan kelompok ini diketahui beroperasi di sejumlah daerah, termasuk Medan, Riau, dan Tangerang Selatan, dengan target korban acak di fasilitas ATM umum.

""Kasus ini terungkap setelah seorang warga Medan, LS, melaporkan kehilangan saldo rekening sebesar Rp706 juta usai bertransaksi di galeri ATM SPBU Selayang pada 20 Februari 2025,"" ujarnya.
Saat itu, kartu ATM milik korban berulang kali gagal terbaca. Salah satu tersangka berpura-pura membantu korban. Kemudian menukar kartu ATM korban dengan kartu yang telah dimodifikasi, sambil menghafal PIN yang dimasukkan korban.
""Beberapa jam kemudian, uang di rekening korban dikuras di mesin ATM lain. Pelaku menyiapkan tusuk gigi yang telah dimodifikasi untuk mengganjal slot kartu ATM,"" sebutnya.

Menurutnya para tersangka beraksi secara berkelompok, ada yang bertugas mengganjal mesin, menukar kartu, mengawasi sekitar lokasi, hingga menarik uang tunai. Modus ini sudah mereka jalankan di berbagai daerah.
""Barang bukti yang disita antara lain puluhan kartu ATM berbagai bank yang telah dimodifikasi, alat pengganjal slot kartu ATM, sepeda motor, serta pakaian yang digunakan saat beraksi,"" paparnya.
Penangkapan dilakukan secara terpisah di Medan, Riau, dan Tangerang setelah serangkaian penyelidikan intensif dan koordinasi lintas wilayah.
""Para tersangka dijerat Pasal 363 subsider Pasal 362 KUHP tentang pencurian dengan pemberatan dengan ancaman hukuman maksimal sembilan tahun penjara,"" bebernya.

"
