title;url;content
Jung Woo Sung Dikabarkan Menikah, tapi Bukan dengan Moon Gabi;https://www.liputan6.com/showbiz/read/6124064/jung-woo-sung-dikabarkan-menikah-tapi-bukan-dengan-moon-gabi;"Liputan6.com, Jakarta Aktor kawakan Korea Selatan, Jung Woo Sung, kembali menjadi sorotan publik setelah muncul kabar bahwa ia telah mendaftarkan pernikahannya. Dikabarkan The Korea Times dan JoongAng Daily, Selasa (5/8/2025), aktor 12.12: The Day ini diberitakan telah mendaftarkan pernikahannya. Namun sang mempelai wanita bikan Moon Gabi, ibu dari anak laki-lakinya, melainkan seorang wanita non-selebriti yang telah menjalin hubungan jangka panjang dengannya. Baca Juga Kabar ini pertama kali dilaporkan oleh MyDaily pada 5 Agustus, yang mengklaim bahwa pendaftaran pernikahan telah diselesaikan baru-baru ini. Advertisement Lantas, bagaimana pernyataan agensinya, Artist Company, soal isu ini? ""Karena ini menyangkut kehidupan pribadi sang aktor, kami mohon pengertian Anda bahwa agensi tidak akan memberikan pernyataan resmi apa pun,"" kata perwakilan agensi kepada Hankook Ilbo. Ditambahkan, ""Kami dengan hormat meminta agar publik tidak berspekulasi dan menaruh minat berlebihan terhadap kehidupan pribadinya."""
Tim Drama Korea The Winning Try dan The Defects Berikan Pernyataan Mengenai Meninggalnya Song Young Kyu;https://www.liputan6.com/showbiz/read/6123907/tim-drama-korea-the-winning-try-dan-the-defects-berikan-pernyataan-mengenai-meninggalnya-song-young-kyu;"Liputan6.com, Jakarta Kabar bahwa Song Young Kyu meninggal dunia pada Senin (4/8//2025) kemaarin, meninggalkan duka mendalam bagi industri hiburan. Menyusul berita duka ini, tim produksi dari drama yang dibintanginya dan kini tengah tayang, The Winning Try dan The Defects, segera merilis pernyataan resmi untuk menghormati almarhum. Pihak The Winning Try dari SBS menyampaikan belasungkawa dengan menyatakan, ""Kami menyampaikan belasungkawa terdalam atas berita duka ini dan dengan tulus mendoakan mendiang agar diberi kedamaian. Kami juga menyampaikan simpati yang tulus kepada keluarga yang ditinggalkan."" Baca Juga Tim drakor ini juga memberi kejelasan mengenai nasib adegan Song Young Kyu dalam serial mereka. Advertisement ""Seperti yang telah disebutkan sebelumnya, The Winning Try adalah drama pra-produksi. Selain episode-episode yang telah ditayangkan di platform OTT global, penyuntingan minimal hanya dilakukan pada episode-episode selanjutnya agar tidak mengganggu alur cerita,"" begitu pernyataan The Winning Try. "
6 Drama Korea Terakhir Song Young Kyu Sebelum Meninggal Dunia, 2 di Antaranya Sedang Tayang;https://www.liputan6.com/showbiz/read/6123201/6-drama-korea-terakhir-song-young-kyu-sebelum-meninggal-dunia-2-di-antaranya-sedang-tayang;Liputan6.com, Jakarta Kabar duka menyelimuti industri hiburan Korea Selatan dengan meninggalnya aktor senior Song Young Kyu pada 4 Agustus 2025. Jenazahnya ditemukan di dalam mobil di Cheoin-gu, Yongin, Korea Selatan, mengagetkan banyak pihak dan menimbulkan pertanyaan. Sebelumnya, kabar Song Young Kyu meninggal dunia dikonfirmasi Kantor Polisi Yongin Dongbu di Provinsi Gyeonggi, Senin pagi ini. Diungkap bahwa mendiang ditemukan tewas di dalam mobil di kompleks perumahan di Yongin, Provinsi Gyeonggi, sekitar pukul 8 pagi waktu Korea oleh seorang kenalan. Baca Juga Song Young Kyu selama ini dikenal luas atas kontribusinya dalam dunia akting. Ia berhasil mencuri perhatian publik melalui perannya sebagai detektif dalam film komedi hit Extreme Job yang rilis pada 2019. Advertisement Selain di layar lebar, ia sangat produktif tampil di layar kaca, sebelum terjerat kasus mengemudi sambil mabuk. Tahun ini saja, ada enam judul drakor yang ia bintangi. Dua di antaranya, bahkan tengah tayang saat ini. Apa saja keenam judul drama Korea terakhir mendiang Song Young Kyu? Mari kita simak.
Felicya Angelista Masuk Nominasi 10 Tokoh Muda Inspiratif Indonesia 2025, Ini Para Nominenya;https://www.liputan6.com/showbiz/read/6140669/felicya-angelista-masuk-nominasi-10-tokoh-muda-inspiratif-indonesia-2025-ini-para-nominenya;"Liputan6.com, Jakarta Felicya Angelista mengungkap rasa bahagia dan syukurnya terpilih menjadi salah satu nomine di ajang penghargaan Ten Outdtanding Young Person atau TOYP 2025. Bukan karena eksistensi di industri hiburan, istri Caesar Hitto ini justru terpilih lantaran kiprahnya di dunia bisnis. Kebanggaan Felicya Angelista kian bertambah karena banyak orang-orang hebat dan tokoh muda inspiratif yang didapuk sebagai nomine. Diakui Felicya sudah 8 tahun terakhir ia membangun bisnisnya yang bergerak di lini kecantikan itu. Baca Juga ""Aku senang akhirnya kita bisa menajdi nominasi dari banyaknya orang-orang hebat dan tokoh-tokoh muda inspiratif,"" ujar Felicya di saat pengumuman nominasi ajang TOYP 2025, Kawasan Kuningan, Jakarta Selatan, Kamis (22/8/2025). Advertisement ""Memang tujuan aku syuting untuk nabung bikin bisnis sendiri. Ada pembelajaran yang dipetik dan akhirnya  begitu banya konsumen masyarakat yang cinta. Ada banyak achievement yang bisa diraih,"" Felicya Angelista menambahkan. "
Malam Puncak HUT SCTV 35 Xtraordinary Dimeriahkan Kolaborasi Lintas Generasi Band Indonesia dan Iwan Fals;https://www.liputan6.com/showbiz/read/6140977/malam-puncak-hut-sctv-35-xtraordinary-dimeriahkan-kolaborasi-lintas-generasi-band-indonesia-dan-iwan-fals;Liputan6.com, Jakarta - Memasuki tahun ke-35, SCTV kembali menghadirkan sebuah perayaan ulang tahun yang spektakuler. Perayaan ini disiarkan langsung dari studio 8 Emtek City, Jakarta. Selain penampilan dari Ariel Noah dan pemain sinetron AGZ, perayaan HUT SCTV ke-35 juga dimeriahkan dengan kolaborasi lintas generasi antara Hello Band, Bian Gindas, Goliath, Hijau Daun, Five Minutes dan penyanyi legenda Iwan Fals. Baca Juga Sebagai pembuka dari kolaborasi lintas generasi ini, para vokalis dari band tersebut menyanyikan penggalan lagu mereka. Advertisement Tak lupa juga mereka memberikan ucapan kepada SCTV yang sedang berulang tahun ke-35. “Selamat ulang tahun SCTV,” ucap Widi, vokalis band Hello Band. Di sela penampilan salah satu vokalis band juga sempat memanaskan panggung dengan meneriaki “mana suaranya,” kepada penonton.
Malam Puncak HUT SCTV 35 Xtraordinary Dibuka dengan Kolaborasi Meriah Ariel NOAH dan Bintang Asmara Gen Z;https://www.liputan6.com/showbiz/read/6140940/malam-puncak-hut-sctv-35-xtraordinary-dibuka-dengan-kolaborasi-meriah-ariel-noah-dan-bintang-asmara-gen-z;"Liputan6.com, Jakarta Malam Puncak HUT SCTV 35 Xtraordinary dibuka dengan gegap gempita oleh Ariel NOAH dan para bintang Asmara Gen Z. Dalam acara yang disiarkan langsung dari Studio 6 EMTEK City, mereka membuka momen ultah ke-35 stasiun TV Penampilan pertama yang dibawakan di atas panggung ini adalah ""Buka Dulu Topengmu"", Ariel NOAH menggebrak dengan penampilan energik bersama Aqeela Callista dkk. Setelahnya, sebuah kejutan muncul, berupa pertunjukan freestyle motor, dilanjutkan dengan lagu kedua ""Di Atas Normal"" bersama Devon Lucca, Matthew Kenevan, dan Valery Verhey. Baca Juga Kemeriahan berlanjut di segmen selanjutnya, dengan penampilan Bunga Citra Lestari atau BCL yang tak kalah menggebrak. Ia tampil dengan jumpsuit warna kuning kehijauan yang mencolok bersama para penari latar. Advertisement Dibuka dengan ""Pernah Muda,"" berlanjut dengan ""Jangan Gila"" dan ""Dance Tonight."" ""Tangannya di atas semua!"" kata BCL di tengah penampilan, membakar semangat penonton yang hadir di malam pucak HUT SCTV ke-35.  "
Potret d’Masiv dan Ghea Indrawari di Panggung Karya Pesta Rakyat untuk Indonesia 2025, Meriah Banget!;https://www.liputan6.com/showbiz/read/6141053/potret-dmasiv-dan-ghea-indrawari-di-panggung-karya-pesta-rakyat-untuk-indonesia-2025-meriah-banget;Liputan6.com, Jakarta Band d’Masiv tampil dalam sesi Panggung Karya sekaligus mengakhiri pergelaran Pesta Rakyat untuk Indonesia 2025 di Smesco Indonesia, Jakarta, Sabtu (23/8/2025). Sang vokalis tampil kasual dengan celana panjang cokelat dipadu kaus krem bergambar foto Chriye. Bermandikan tata cahaya yang membuat panggung terasa dramatis, Rian d’Masiv tampil atraktif sekaligus interaktif dengan audiens. Tak hanya d’Masiv, penutupan Pesta Rakyat untuk Indonesia 2025 juga menampilkan Ghea Indrawari. Baca Juga Ghea Indrawari membuka konser Panggung Karya dengan “Bucketlist” disambung lagu “Malaikat.” Penyanyi kelahiran Singkawang, 10 Maret 1998 ini tampil manis dan energik berkat dress putih yang menajamkan kesan klasik sekaligus chic. Advertisement “Senang banget Ghea bisa hadir di Pesta Rakyat untuk Indonesia 2025. Malam ini, aku akan temenin dengan beberapa lagu. Jadi, enjoy. Kalau tahu lagunya, boleh nyanyi bareng. Siapa tahu pas ngelamun terus, eh ini lagu apa kisahku?” kata Ghea Indrawari. 
Julian Jacob Debut Akting Horor di Film Rest Area, Jadi Crazy Rich yang Narsistik;https://www.liputan6.com/showbiz/read/6138976/julian-jacob-debut-akting-horor-di-film-rest-area-jadi-crazy-rich-yang-narsistik;"Liputan6.com, Jakarta Aktor Julian Jacob memulai debut aktingnya di film horor garapan rumah produksi Mahakarya Pictures. Ia membintangi film berjudul Rest Area arahan sutradara Aditya Testarosa. Dalam film ini Julian Jacob memerankan tokoh Ale, salah satu dari lima pemuda crazy rich yang terjebak di rest area terpencil. Ale diceritakan memiliki sifat narsistik dan selalu memandang rendah orang lain. Baca Juga Julian merasa bersyukur diberi kepercayaan terlibat di film ini. Meskipun ia tak memungkiri memerankan karakter Ale menjadi tantangan tersendiri baginya. Advertisement ""Sebenernya ini tantangan buat aku. Karena Ale ini super narsistik, dia mandang orang lain di bawah dia. Jadi kayak toleransinya udah hilang. Dia juga controlling, perkumpulan itu harus nurut sama dia,"" ujar Julian Jacob di peluncuran trailer film horor Rest Area, di XXI Metropole, Jakarta Pusat, Rabu (20/8/2025). "
Romaria Comeback dengan Lagu Baru Ujung Jalanmu Diriku, Dulu Viral Lewat Hit Malu Sama Kucing;https://www.liputan6.com/showbiz/read/6141042/romaria-comeback-dengan-lagu-baru-ujung-jalanmu-diriku-dulu-viral-lewat-hit-malu-sama-kucing;"Liputan6.com, Jakarta Nama Romaria dulu lekat dengan citra penyanyi cilik ceria lewat hit ""Malu Sama Kucing."" Kini ia comeback ke industri musik Indonesia dengan identitas baru lewat ""Ujung Jalanmu Diriku,"" yang menjadi penanda transformasi menjadi penyanyi dewasa dengan musikalitas lebih matang. Lagu baru ""Ujung Jalanmu Diriku"" membawa narasi perpisahan yang didasari cinta tulus. Romaria menjelaskan, makna lagu ini jauh lebih dalam dari sekadar kisah patah hati biasa. “Yang pasti deep banget, aku mungkin pernah rasain itu. Misalnya kita punya pasangan, tapi bisa teman bisa keluarga, kita harus melepaskan demi dia mengejar mimpinya,"" ujar Romaria di Wahana Studios, Kawasan Bekasi, Jawa Barat, Jumat (22/8/2025). Advertisement ""Pastinya Roma merasa berbeda banget dengan genre lagu yang dulu. Kalau dulu lebih have fun, ini jadi ingin lebih serius di musik. Yang pasti Roma excited dan deg-degan,"" ia menambahkan. "
Syahravi Sorot Hubungan Satir Lewat Lagu Dusta, Buka Ruang Bagi Audiens Untuk Bahas Kebohongan;https://www.liputan6.com/showbiz/read/6141038/syahravi-sorot-hubungan-satir-lewat-lagu-dusta-buka-ruang-bagi-audiens-untuk-bahas-kebohongan;"Liputan6.com, Jakarta Musisi, penulis lagu, sekaligus produser Syahravi Dewanda meluncurkan karya terbaru berjudul ""Dusta"" pada 22 Agustus 2025. Mengusung musik pop R&B dan sentuhan groove, lagu ini secara lugas dan satir mengungkap tentang realita hubungan modern. Syahravi mengatakan, inspirasi lagu baru ini datang dari pengalaman pribadi dan pengamatannya terhadap hubungan di sekitarnya. Lagu ini cerminan atas keresahan anak muda tentang pentingnya kejujuran dan ketulusan dalam hubungan yang makin kompleks. ""Aku melihat banyak hubungan yang hancur karena kebohongan, baik yang besar maupun kecil. Lagu ini cara aku bercerita dan sedikit ‘menertawakan’ ironi itu,"" ujar Syahravi melalui keterangan tertulisnya, Sabtu (23/8/2025). Advertisement Secara musikal ""Dusta"" menawarkan energi yang santai namun tetap groovy, diwarnai permainan gitar, synthesizer, dan bas. Demi mewujudkan visi musikalitasnya, Syahravi menggandeng sejumlah musisi berbakat dalam proses produksinya. "
Febby Rastanty Akui Olahraga Lari Bikin Happy, Kini Ingin Pecahkan Rekor Pribadi untuk Half Marathon;https://www.liputan6.com/showbiz/read/6141070/febby-rastanty-akui-olahraga-lari-bikin-happy-kini-ingin-pecahkan-rekor-pribadi-untuk-half-marathon;Liputan6.com, Jakarta Bagi Febby Rastanty, olahraga lari bukan untuk gaya-gayaan. Olahraga adalah kebutuhan dan lari membuatnya bahagia. Bintang sinetron SCTV Cinta di Bawah Tangan mengatakan, kenal lari sejak lama dan mulai serius menekuninya pada awal 2025. Di sela syuting, bikin konten, dan pekerjaan lainnya, Febby Rastanty selalu meluangkan waktu untuk berolahraga lari. Ini adalah komitmen terhadap diri sendiri. Dengan lari, hormon kebahagiaan mekar dan itu membuat Febby Rastanty nyaman. Baca Juga “Sebenarnya dari dulu suka olahraga lari tapi mulai secara benar dan profesional itu awal tahun 2023. Bikin happy pasti, kalau bikin cepat langsing tergantung. Kalau habis lari, makan mi ayam dua porsi tetap saja susah kurus,” katanya. Advertisement Berbincang dengan Showbiz Liputan6.com di Jakarta Selatan pekan ini, Febby Rastanty menindaklanjuti keseriusan dalam berlari dengan mengikuti sejumlah kompetisi atau race dari half marathon hingga full marathon.
Glen Powell Nilai Dirinya Tak Pas Jadi James Bond, Cocoknya Jadi Jimmy Bond;https://www.liputan6.com/showbiz/read/6138564/glen-powell-nilai-dirinya-tak-pas-jadi-james-bond-cocoknya-jadi-jimmy-bond;Liputan6.com, Jakarta - Glen Powell, aktor Hollywood yang sedang naik daun, memberikan pandangan mengenai rumor peran ikonis James Bond. Dilansir dari People, Kamis (21/8/2025) Glen Powell menepis anggapan bahwa ia bisa mewarisi peran di layar lebar sebagai Agen 007. Pernyataan ini ada di tengah anggapan para penggemar dan media yang merasa ada sejumlah aktor yang berpotensial menggantikan Daniel Craig. Sejauh ini pihak Amazon MGM Studios belum memberikan pengumuman mengenai casting untuk film James Bond mendatang. Walaupun Powell disebut sebagai kandidat terkuat untuk memerankan James Bond, ia mempunyai tanggapan yang berbeda dengan banyak orang. Advertisement Glen Powell menjadi bintang utama melalui film-film hits terbarunya yaitu Anyone But You, Twisters, dan Hit Man. Powell melanjutkan kariernya melalui film adaptasi karya Stephen King yaitu The Running Man.
Zaskia Sungkar Sebut Asupan Gizi Seimbang Fondasi Tumbuh Kembang Anak, Apa Katanya?;https://www.liputan6.com/showbiz/read/6140750/zaskia-sungkar-sebut-asupan-gizi-seimbang-fondasi-tumbuh-kembang-anak-apa-katanya;Liputan6.com, Jakarta Punya dua anak membuat hari-hari Zaskia Sungkar makin berwarna. Ada banyak pelajaran yang bisa dipetik sebagai istri sekaligus ibu. Salah satunya betapa penting menyajikan makanan bergizi seimbang untuk tumbuh kembang buah hati tercinta. Istri Irwansyah mengamini anak-anak adalah generasi penerus bangsa. Kemajuan negara kelak ada di tangan mereka. Apalagi, 20 tahun dari sekarang, Indonesia akan merayakan 100 tahun kemerdekaan. Menjadi negara maju sangat mungkin. Baca Juga Namun tanpa persiapan matang, potensi menuju Indonesia emas juga bisa berubah menjadi bencana demografi. Berdasarkan data Badan Gizi Nasional terungkap bahwa 60 persen anak Indonesia tidak pernah minum susu. Advertisement “Karenanya, upaya untuk mempersiapkan kualitas generasi emas anak Indonesia pada tiap tahap tumbuh kembang sangat penting, yakni dari masa kehamilan sampai tumbuh kembang anak,” kata Zaskia Sungkar soal asupan gizi untuk anak. 
