content;question;answer
"Media resmiChina, YuyuanÂ Tantian, menilai chip kecerdasan buatan (AI) H20 produksiNvidiatidak aman digunakan di negara tersebut.
Pernyataan ini disampaikan akun media sosial Yuyuan Tantian yang berafiliasi dengan stasiun penyiaran negara CCTV pada Minggu (10/8), usai pemerintah Beijing mengungkap kekhawatiran terkait dugaan adanya akses backdoor pada chip itu.
Yuyuan Tantian menyebut H20 bukan hanya bermasalah soal keamanan, tetapi juga dianggap tidak memiliki teknologi yang maju, serta tidak ramah lingkungan.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
""Ketika sebuah chip tidak ramah lingkungan, tidak canggih, dan tidak aman, sebagai konsumen, tentu saja kita punya pilihan untuk tidak membelinya,"" tulis media tersebut mengutip Asia Nikkei.


Nvidia belum memberikan komentar resmi terkait tuduhan ini.
H20 merupakan chip AI yang dirancang khusus untuk pasar China, setelah Amerika Serikat (AS) memberlakukan pembatasan ekspor chip AI canggih pada akhir 2023.
Pemerintahan Presiden AS Donald Trump sempat melarang penjualan chip ini pada April 2025 di tengah memanasnya ketegangan dagang dengan Beijing, tapi kemudian mencabut larangan tersebut pada Juli kemarin.
Kekhawatiran China mencuat pada 31 Juli lalu, ketika badan pengawas dunia maya negara itu memanggil pihak Nvidia untuk menjelaskan dugaan adanya backdoor, metode tersembunyi yang dapat digunakan untuk melewati sistem otentikasi atau kontrol keamanan.

Nvidia kala itu menegaskan produknya tidak memiliki backdoor yang memungkinkan akses atau kendali jarak jauh.
Namun, Yuyuan Tantian menuding chip tersebut bisa menjalankan fungsi seperti ""remote shutdown"" melalui backdoor perangkat keras. Kritik ini muncul tak lama setelah People's Daily, media resmi Partai Komunis China, juga menekan Nvidia.
Dalam komentar awal Agustus, People's Daily menegaskan Nvidia perlu memberikan bukti keamanan yang meyakinkan demi menghilangkan kekhawatiran pengguna di China dan memulihkan kepercayaan pasar.

";Mengapa chip H20 dirancang khusus untuk pasar China?;Chip H20 dirancang khusus untuk China sebagai respons terhadap pembatasan ekspor chip AI canggih dari Amerika Serikat.
"Akun Gmail yang sudah tidak digunakan bisa dihapus secara permanen. Simak langkahnya berikut ini.
Beberapa orang mungkin memiliki lebih dari satu akun Google untuk mengelola surat elektronik di Gmail maupun untuk registrasi layanan digital.
Akun Google bisa memudahkan pengguna melakukan registrasi beberapa layanan digital. Pengguna hanya perlu log in dengan akun Gmail, tanpa perlu repot mengisi data-data registrasi.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Jika Anda memiliki akun Google yang tidak lagi dibutuhkan, Anda bisa menghapusnya secara permanen.

""Anda dapat menghapus Akun Google Anda kapan saja. Jika Anda berubah pikiran, Anda mungkin tidak dapat memulihkannya setelah jangka waktu tertentu,"" tulis Google di laman dukungannya.
Salah satu manfaat menghapus akun Google adalah mengurangi potensi peretasan. Akun yang tidak dipakai dan dipantau bisa jadi sasaran peretasan dan alat kejahatan bagi para penjahat siber yang mengatasnamakan pengguna.
Sebagai catatan, menghapus akun Google akan membuat pengguna kehilangan semua data dan konten di akun tersebut, seperti email, file, kalender, dan foto.
Pengguna tidak akan bisa menggunakan layanan Google yang login dengan akun tersebut, seperti Gmail, Drive, Kalender, atau Play.

Kemudian, pengguna juga akan kehilangan akses ke langganan dan konten yang dibeli dengan akun tersebut di YouTube atau Google Play, seperti aplikasi, film, game, musik, dan acara TV.
Sebelum menghapus akun secara permanen, cadangkan terlebih dulu data-data penting yang tersimpan dalam akun tersebut, mulai dari email, dokumen, hingga foto.
Jika menggunakan akun tersebut untuk layanan digital, pastikan untuk menambahkan akun Google pengganti untuk layanan tersebut.




Menghapus akun Google akan turut menghapus akun Gmail Anda. Berikut cara menghapus akun Google:
1. Buka bagian Data & Privasi di Akun Google Anda.2. Scroll ke ""Opsi data & privasi Anda"".3, Pilih Opsi lainnya4. Pilih Menghapus Akun Google Anda5. Ikuti petunjuk untuk menghapus akun Anda.
Anda juga bisa menghapus akun Gmail dari akun Google tersebut. Opsi ini memungkinkan Anda untuk menggunakan layanan lain yang menggunakan akun tersebut.
""Jika Anda menghapus Akun Google Anda, data yang terkait dengan akun Gmail Anda akan dihapus. Anda tidak dapat lagi login ke akun Gmail tersebut,"" jelas Google.
Berikut cara menghapus akun Gmail tanpa hapus akun Gmail:
1. Buka Akun Google Anda.2. Di sebelah kiri, pilih Data & privasi.3. Scroll ke ""Data dari aplikasi dan layanan yang Anda gunakan"".4. Pilih Hapus Layanan Google.5. Di samping ""Gmail"", pilih Hapus.6. Masukkan alamat email yang sudah ada yang ingin Anda gunakan untuk login.7. Pilih Kirim email verifikasi.8. Lakukan verifikasi pada pesan yang masuk ke Gmail Anda.
";Apa salah satu manfaat menghapus akun Google?;Menghapus akun Google dapat mengurangi potensi peretasan karena akun yang tidak dipakai rentan menjadi sasaran kejahatan siber.
"Akun Gmail yang sudah tidak digunakan bisa dihapus secara permanen. Simak langkahnya berikut ini.
Beberapa orang mungkin memiliki lebih dari satu akun Google untuk mengelola surat elektronik di Gmail maupun untuk registrasi layanan digital.
Akun Google bisa memudahkan pengguna melakukan registrasi beberapa layanan digital. Pengguna hanya perlu log in dengan akun Gmail, tanpa perlu repot mengisi data-data registrasi.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Jika Anda memiliki akun Google yang tidak lagi dibutuhkan, Anda bisa menghapusnya secara permanen.

""Anda dapat menghapus Akun Google Anda kapan saja. Jika Anda berubah pikiran, Anda mungkin tidak dapat memulihkannya setelah jangka waktu tertentu,"" tulis Google di laman dukungannya.
Salah satu manfaat menghapus akun Google adalah mengurangi potensi peretasan. Akun yang tidak dipakai dan dipantau bisa jadi sasaran peretasan dan alat kejahatan bagi para penjahat siber yang mengatasnamakan pengguna.
Sebagai catatan, menghapus akun Google akan membuat pengguna kehilangan semua data dan konten di akun tersebut, seperti email, file, kalender, dan foto.
Pengguna tidak akan bisa menggunakan layanan Google yang login dengan akun tersebut, seperti Gmail, Drive, Kalender, atau Play.

Kemudian, pengguna juga akan kehilangan akses ke langganan dan konten yang dibeli dengan akun tersebut di YouTube atau Google Play, seperti aplikasi, film, game, musik, dan acara TV.
Sebelum menghapus akun secara permanen, cadangkan terlebih dulu data-data penting yang tersimpan dalam akun tersebut, mulai dari email, dokumen, hingga foto.
Jika menggunakan akun tersebut untuk layanan digital, pastikan untuk menambahkan akun Google pengganti untuk layanan tersebut.




Menghapus akun Google akan turut menghapus akun Gmail Anda. Berikut cara menghapus akun Google:
1. Buka bagian Data & Privasi di Akun Google Anda.2. Scroll ke ""Opsi data & privasi Anda"".3, Pilih Opsi lainnya4. Pilih Menghapus Akun Google Anda5. Ikuti petunjuk untuk menghapus akun Anda.
Anda juga bisa menghapus akun Gmail dari akun Google tersebut. Opsi ini memungkinkan Anda untuk menggunakan layanan lain yang menggunakan akun tersebut.
""Jika Anda menghapus Akun Google Anda, data yang terkait dengan akun Gmail Anda akan dihapus. Anda tidak dapat lagi login ke akun Gmail tersebut,"" jelas Google.
Berikut cara menghapus akun Gmail tanpa hapus akun Gmail:
1. Buka Akun Google Anda.2. Di sebelah kiri, pilih Data & privasi.3. Scroll ke ""Data dari aplikasi dan layanan yang Anda gunakan"".4. Pilih Hapus Layanan Google.5. Di samping ""Gmail"", pilih Hapus.6. Masukkan alamat email yang sudah ada yang ingin Anda gunakan untuk login.7. Pilih Kirim email verifikasi.8. Lakukan verifikasi pada pesan yang masuk ke Gmail Anda.
";Apa yang akan hilang jika akun Google dihapus secara permanen?;Pengguna akan kehilangan semua data, email, file, kalender, foto, serta akses ke layanan seperti Gmail dan langganan digital.
"Perusahaan keamanan siber Kaspersky mengimbau masyarakat untuk waspada terhadapkecerdasan buatangelap atau Dark AI yang menjadi dalang serangan siber canggih.
Kaspersky menyebut Dark AI merupakan salah satu temuan utama mereka baru-baru ini. Mereka memaparkan bagaimana penyerang menggunakan teknologi AI untuk melancarkan ancaman digital di seluruh dunia, mulai dari serangan phishing sederhana hingga spionase siber yang didukung negara.
""Sejak ChatGPT mendapatkan popularitas global pada tahun 2023, kami telah mengamati beberapa adopsi AI yang bermanfaat, mulai dari tugas-tugas sederhana seperti pembuatan video hingga deteksi dan analisis ancaman teknis,"" kata Sergey Lozhkin, Kepala Tim Riset Analisis Global (GReAT) untuk META dan APAC di Kaspersky dalam sebuah keterangan, Selasa (5/8).
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
""Di saat yang sama, pelaku kejahatan siber menggunakannya untuk meningkatkan kemampuan serangan mereka. Kita memasuki era keamanan siber dan masyarakat di mana AI adalah perisai dan Dark AI adalah pedangnya,"" lanjutnya.

AI gelap atau Dark AI mengacu pada penerapan model bahasa besar (LLM) lokal atau jarak jauh yang tidak dibatasi dalam kerangka kerja penuh atau sistem chatbot yang digunakan untuk tujuan berbahaya, tidak etis, atau tidak sah.
Sistem ini beroperasi di luar kendali keamanan, kepatuhan, atau tata kelola standar, yang seringkali memungkinkan kemampuan seperti penipuan, manipulasi, serangan siber, atau penyalahgunaan data tanpa pengawasan.
Menurut Lozhkin, penggunaan AI berbahaya yang paling umum dan terkenal saat ini adalah dalam bentuk Black Hat GPT, yang muncul sejak pertengahan 2023. Ini adalah model AI yang sengaja dibuat, dimodifikasi, atau digunakan untuk melakukan aktivitas yang tidak etis, ilegal, atau berbahaya.
Aktivitas tersebut di antaranya menghasilkan kode berbahaya, merancang email phishing yang lancar dan persuasif untuk serangan massal maupun tertarget, membuat deepfake suara dan video, dan bahkan mendukung operasi Red Team.

Black Hat GPT dapat hadir berupa model AI privat atau semi-privat. Contoh yang diketahui antara lain WormGPT, DarkBard, FraudGPT, dan Xanthorox, yang dirancang atau diadaptasi untuk mendukung kejahatan siber, penipuan, dan otomatisasi berbahaya.
Selain penggunaan Dark AI yang umum, Lozhkin menjelaskan bahwa para ahli Kaspersky kini mengamati tren yang lebih gelap, yakni aktor negara memanfaatkan LLM dalam kampanye mereka.
OpenAI baru-baru ini mengungkapkan telah menggagalkan lebih dari 20 operasi siber terselubung yang mencoba menyalahgunakan perangkat AI-nya.




Laporan OpenAI mengungkapkan bahwa para pelaku kejahatan siber telah menggunakan LLM untuk menciptakan persona palsu yang meyakinkan, merespons target secara real-time, dan menghasilkan konten multibahasa yang dirancang untuk menipu korban dan menerobos filter keamanan tradisional.
""AI tidak secara inheren dapat membedakan yang benar dan yang salah, melainkan alat yang mengikuti perintah. Bahkan ketika perlindungan telah diterapkan, kita tahu APT adalah penyerang yang gigih,"" kata Lozhkin.
""Seiring dengan semakin mudah diakses dan mumpuninya perangkat dark AI, penting bagi organisasi dan individu di Asia Pasifik untuk memperkuat higiene keamanan siber, berinvestasi dalam deteksi ancaman yang didukung oleh AI itu sendiri, dan terus mempelajari bagaimana teknologi ini dapat dieksploitasi,"" pungkasnya.
";Apa yang dimaksud dengan Dark AI menurut Kaspersky?;Dark AI adalah penerapan model bahasa besar untuk tujuan berbahaya, tidak etis, atau tidak sah, seringkali beroperasi di luar kendali keamanan.
"Perusahaan keamanan siber Kaspersky mengimbau masyarakat untuk waspada terhadapkecerdasan buatangelap atau Dark AI yang menjadi dalang serangan siber canggih.
Kaspersky menyebut Dark AI merupakan salah satu temuan utama mereka baru-baru ini. Mereka memaparkan bagaimana penyerang menggunakan teknologi AI untuk melancarkan ancaman digital di seluruh dunia, mulai dari serangan phishing sederhana hingga spionase siber yang didukung negara.
""Sejak ChatGPT mendapatkan popularitas global pada tahun 2023, kami telah mengamati beberapa adopsi AI yang bermanfaat, mulai dari tugas-tugas sederhana seperti pembuatan video hingga deteksi dan analisis ancaman teknis,"" kata Sergey Lozhkin, Kepala Tim Riset Analisis Global (GReAT) untuk META dan APAC di Kaspersky dalam sebuah keterangan, Selasa (5/8).
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
""Di saat yang sama, pelaku kejahatan siber menggunakannya untuk meningkatkan kemampuan serangan mereka. Kita memasuki era keamanan siber dan masyarakat di mana AI adalah perisai dan Dark AI adalah pedangnya,"" lanjutnya.

AI gelap atau Dark AI mengacu pada penerapan model bahasa besar (LLM) lokal atau jarak jauh yang tidak dibatasi dalam kerangka kerja penuh atau sistem chatbot yang digunakan untuk tujuan berbahaya, tidak etis, atau tidak sah.
Sistem ini beroperasi di luar kendali keamanan, kepatuhan, atau tata kelola standar, yang seringkali memungkinkan kemampuan seperti penipuan, manipulasi, serangan siber, atau penyalahgunaan data tanpa pengawasan.
Menurut Lozhkin, penggunaan AI berbahaya yang paling umum dan terkenal saat ini adalah dalam bentuk Black Hat GPT, yang muncul sejak pertengahan 2023. Ini adalah model AI yang sengaja dibuat, dimodifikasi, atau digunakan untuk melakukan aktivitas yang tidak etis, ilegal, atau berbahaya.
Aktivitas tersebut di antaranya menghasilkan kode berbahaya, merancang email phishing yang lancar dan persuasif untuk serangan massal maupun tertarget, membuat deepfake suara dan video, dan bahkan mendukung operasi Red Team.

Black Hat GPT dapat hadir berupa model AI privat atau semi-privat. Contoh yang diketahui antara lain WormGPT, DarkBard, FraudGPT, dan Xanthorox, yang dirancang atau diadaptasi untuk mendukung kejahatan siber, penipuan, dan otomatisasi berbahaya.
Selain penggunaan Dark AI yang umum, Lozhkin menjelaskan bahwa para ahli Kaspersky kini mengamati tren yang lebih gelap, yakni aktor negara memanfaatkan LLM dalam kampanye mereka.
OpenAI baru-baru ini mengungkapkan telah menggagalkan lebih dari 20 operasi siber terselubung yang mencoba menyalahgunakan perangkat AI-nya.




Laporan OpenAI mengungkapkan bahwa para pelaku kejahatan siber telah menggunakan LLM untuk menciptakan persona palsu yang meyakinkan, merespons target secara real-time, dan menghasilkan konten multibahasa yang dirancang untuk menipu korban dan menerobos filter keamanan tradisional.
""AI tidak secara inheren dapat membedakan yang benar dan yang salah, melainkan alat yang mengikuti perintah. Bahkan ketika perlindungan telah diterapkan, kita tahu APT adalah penyerang yang gigih,"" kata Lozhkin.
""Seiring dengan semakin mudah diakses dan mumpuninya perangkat dark AI, penting bagi organisasi dan individu di Asia Pasifik untuk memperkuat higiene keamanan siber, berinvestasi dalam deteksi ancaman yang didukung oleh AI itu sendiri, dan terus mempelajari bagaimana teknologi ini dapat dieksploitasi,"" pungkasnya.
";Contoh apa yang disebutkan dalam berita sebagai bentuk Dark AI?;WormGPT, DarkBard, FraudGPT, dan Xanthorox adalah contoh Dark AI yang dirancang untuk mendukung kejahatan siber.
"Indonesia saat ini seharusnya memasuki dimusim kemarau. Namun, nyatanya banyak wilayah yang masih sering diguyur hujan deras dan bahkan berangin.
Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) mencatat tiga hari pertama di Agustus, hujan lebat hingga ekstrim terjadi di Maluku (205.3 mm/hari), Kalimantan Barat (89.5 mm/hari), Jawa Tengah (83 mm/hari), dan Jabodetabek (121.8 mm/hari).
Padahal, secara kalender klimatologis, seharusnya Agustus ini sebagian besar wilayah Indonesia sudah memasuki fase puncak musim kemarau. Sampai kapan fenomena ini terjadi?
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT

Deputi Bidang Meteorologi BMKG Guswanto mengungkap fenomena hujan di musim kemarau ini kemungkinan besar akan berjalan sampai pergantian musim nanti.
""Seperti yang disampaikan oleh BMKG, kondisi ini menyambung sampai musim hujan kembali,"" kata Guswanto saat dihubungiCNNIndonesia.com, Rabu (6/8).
Guswanto mengungkap hujan yang terjadi dalam beberapa waktu terakhir disebabkan oleh beberapa faktor. Salah satunya adalah Indian Ocean Dipole (IOD), atau fenomena iklim yang terjadi di Samudra Hindia, berada pada level negatif (-0,6) dan suhu laut yang hangat menyebabkan suplai uap air meningkat.
Oleh karena itu, ia menegaskan bahwa hujan yang turun selama musim kemarau ini tidak dipengaruhi fenomena La Nina.

Sementara itu, pakar Klimatologi Badan Riset dan Inovasi Nasional (BRIN) Erma Yulihastin pada Juli lalu juga memprediksi curah hujan akan terus tinggi hingga Agustus. Menurutnya, curah hujan pada Agustus bahkan akan lebih tinggi dari Juli.
""Nanti Agustus itu 2 kali lipat hujan yang sekarang. Terjadi di dasarian ketiga. Dasarian ketiga itu berarti tanggal 21 sampai akhir Agustus,"" katanya dalam sebuah unggahan di media sosial X, Senin (7/7).
Menurutnya, cuaca buruk pada periode Agustus kemungkinan sifatnya lebih merata. Ia mengatakan vorteks akan lebih dekat dengan wilayah Indonesia dan menimbulkan peningkatan intensitas dua kali lipat dibandingkan saat ini.
""Oleh karena itu pemerintah agar bersiap dan memitigasi banjir meluas di Jabodetabek, yang berpotensi menimbulkan kerugian Rp2-10 triliun jika terjadi banjir selama seminggu. Masyarakat agar waspada, terutama yang tinggal di sekitar DAS,"" tuturnya.
";Menurut BMKG, sampai kapan fenomena hujan di musim kemarau ini kemungkinan besar akan berlangsung?;BMKG memprediksi fenomena hujan ini akan berlangsung hingga pergantian musim, menyambung sampai musim hujan kembali.
"Indonesia saat ini seharusnya memasuki dimusim kemarau. Namun, nyatanya banyak wilayah yang masih sering diguyur hujan deras dan bahkan berangin.
Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) mencatat tiga hari pertama di Agustus, hujan lebat hingga ekstrim terjadi di Maluku (205.3 mm/hari), Kalimantan Barat (89.5 mm/hari), Jawa Tengah (83 mm/hari), dan Jabodetabek (121.8 mm/hari).
Padahal, secara kalender klimatologis, seharusnya Agustus ini sebagian besar wilayah Indonesia sudah memasuki fase puncak musim kemarau. Sampai kapan fenomena ini terjadi?
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT

Deputi Bidang Meteorologi BMKG Guswanto mengungkap fenomena hujan di musim kemarau ini kemungkinan besar akan berjalan sampai pergantian musim nanti.
""Seperti yang disampaikan oleh BMKG, kondisi ini menyambung sampai musim hujan kembali,"" kata Guswanto saat dihubungiCNNIndonesia.com, Rabu (6/8).
Guswanto mengungkap hujan yang terjadi dalam beberapa waktu terakhir disebabkan oleh beberapa faktor. Salah satunya adalah Indian Ocean Dipole (IOD), atau fenomena iklim yang terjadi di Samudra Hindia, berada pada level negatif (-0,6) dan suhu laut yang hangat menyebabkan suplai uap air meningkat.
Oleh karena itu, ia menegaskan bahwa hujan yang turun selama musim kemarau ini tidak dipengaruhi fenomena La Nina.

Sementara itu, pakar Klimatologi Badan Riset dan Inovasi Nasional (BRIN) Erma Yulihastin pada Juli lalu juga memprediksi curah hujan akan terus tinggi hingga Agustus. Menurutnya, curah hujan pada Agustus bahkan akan lebih tinggi dari Juli.
""Nanti Agustus itu 2 kali lipat hujan yang sekarang. Terjadi di dasarian ketiga. Dasarian ketiga itu berarti tanggal 21 sampai akhir Agustus,"" katanya dalam sebuah unggahan di media sosial X, Senin (7/7).
Menurutnya, cuaca buruk pada periode Agustus kemungkinan sifatnya lebih merata. Ia mengatakan vorteks akan lebih dekat dengan wilayah Indonesia dan menimbulkan peningkatan intensitas dua kali lipat dibandingkan saat ini.
""Oleh karena itu pemerintah agar bersiap dan memitigasi banjir meluas di Jabodetabek, yang berpotensi menimbulkan kerugian Rp2-10 triliun jika terjadi banjir selama seminggu. Masyarakat agar waspada, terutama yang tinggal di sekitar DAS,"" tuturnya.
";Apa yang menyebabkan curah hujan pada Agustus diperkirakan lebih tinggi dari bulan Juli?;Vorteks yang lebih dekat dengan Indonesia dan suhu laut yang hangat meningkatkan suplai uap air, menyebabkan curah hujan lebih tinggi.
"Teknologikecerdasan buatan(AI) diperkirakan bakal menggantikan sejumlah pekerjaan. Namun, ada juga pekerjaan yang paling aman dari disrupsi AI, mulai dari perawat hingga engineer kapal.
Microsoft meneliti hubungan antara seberapa besar pekerja mengandalkan alat AI dan potensi dampaknya terhadap profesi mereka dalam sebuah laporan baru berjudul ""Implikasi Pekerjaan dari AI Generatif.""
Para peneliti Microsoft menganalisis data dari 200.000 percakapan yang dianonimkan dan dijaga privasinya di Amerika Serikat (AS) antara pengguna dan asisten chatbot AI milik mereka, Microsoft Bing Copilot.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Data ini dikumpulkan selama sembilan bulan antara Januari dan September 2024.

Analisis yang dipublikasikan minggu lalu ini berfokus pada pengguna yang mencari bantuan dari Copilot untuk menyelesaikan sebuah tugas, yang didefinisikan sebagai ""tujuan pengguna"" oleh para peneliti.
Sementara itu, AI yang melakukan tugas dalam percakapan diberi label ""tindakan AI"". Hal ini menentukan aktivitas kerja mana yang diselesaikan oleh AI generatif. Dalam beberapa kasus, AI memberikan instruksi tentang cara melakukan tugas.
""Untuk mengilustrasikan perbedaannya, jika pengguna mencoba mencari tahu cara mencetak dokumen, tujuan pengguna adalah mengoperasikan peralatan kantor, sedangkan tindakan AI adalah melatih orang lain untuk menggunakan peralatan,"" kata laporan itu, dikutip dariCNBC.
Para peneliti menemukan bahwa pengguna paling aktif mencari bantuan dari AI untuk mengumpulkan informasi, menulis, dan berkomunikasi dengan orang lain, dan tindakan ini juga merupakan tugas yang paling berhasil diselesaikan oleh AI.

""Di sisi aksi AI, kami melihat bahwa AI seringkali berperan sebagai layanan bagi manusia sebagai pelatih, penasihat, atau guru yang mengumpulkan informasi dan menjelaskannya kepada pengguna,"" kata laporan tersebut.
Hal ini membuat pekerjaan seperti juru bahasa, penerjemah, sejarawan, penulis, dan sales memiliki risiko tertinggi terhadap adopsi dan dampak AI.
Namun, para pekerja kerah biru, yang banyak di antaranya melakukan pekerjaan fisik baik dengan orang atau mesin, adalah yang paling kecil kemungkinannya untuk mencari bantuan dari AI. Oleh karena itu, mereka diklasifikasikan sebagai pekerjaan yang paling tidak terdampak oleh AI.
Kategori ini termasuk pekerjaan seperti pencuci piring, terapis pijat, kuli bangunan, pembantu rumah tangga, dan pembersih rumah tangga.

Laporan Gallup baru-baru ini menunjukkan bahwa pekerja kerah putih yang paling banyak menggunakan AI, dengan 27 persen sering menggunakan AI di tempat kerja, naik 12 persen sejak tahun 2024. Industri dengan pengguna AI paling produktif adalah industri teknologi (50 persen), layanan profesional (34 persen), dan keuangan (32 persen).
Sementara itu, penggunaan AI yang sering dilakukan oleh pekerja produksi dan pekerja garis depan tetap datar selama dua tahun, dari 11 persen pada 2023 menjadi 9 persen pada 2025.
Berikut daftar 10 pekerjaan paling aman dan tak akan tergantikan oleh AI:
1. Ahli flebotomi2. Perawat3. Pekerja pemindahan bahan berbahaya4. Tukang cat dan plester5. Pembalsem mayat6. Operator pabrik dan sistem7. Ahli bedah mulut dan rahang atas8. Pemasang dan reparasi kaca mobil9. Engineer kapal10. Tukang reparasi dan tambal ban";Berdasarkan laporan Microsoft, aktivitas kerja apa yang paling berhasil diselesaikan oleh AI?;AI paling berhasil menyelesaikan tugas mengumpulkan informasi, menulis, dan berkomunikasi dengan orang lain.
"Teknologikecerdasan buatan(AI) diperkirakan bakal menggantikan sejumlah pekerjaan. Namun, ada juga pekerjaan yang paling aman dari disrupsi AI, mulai dari perawat hingga engineer kapal.
Microsoft meneliti hubungan antara seberapa besar pekerja mengandalkan alat AI dan potensi dampaknya terhadap profesi mereka dalam sebuah laporan baru berjudul ""Implikasi Pekerjaan dari AI Generatif.""
Para peneliti Microsoft menganalisis data dari 200.000 percakapan yang dianonimkan dan dijaga privasinya di Amerika Serikat (AS) antara pengguna dan asisten chatbot AI milik mereka, Microsoft Bing Copilot.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Data ini dikumpulkan selama sembilan bulan antara Januari dan September 2024.

Analisis yang dipublikasikan minggu lalu ini berfokus pada pengguna yang mencari bantuan dari Copilot untuk menyelesaikan sebuah tugas, yang didefinisikan sebagai ""tujuan pengguna"" oleh para peneliti.
Sementara itu, AI yang melakukan tugas dalam percakapan diberi label ""tindakan AI"". Hal ini menentukan aktivitas kerja mana yang diselesaikan oleh AI generatif. Dalam beberapa kasus, AI memberikan instruksi tentang cara melakukan tugas.
""Untuk mengilustrasikan perbedaannya, jika pengguna mencoba mencari tahu cara mencetak dokumen, tujuan pengguna adalah mengoperasikan peralatan kantor, sedangkan tindakan AI adalah melatih orang lain untuk menggunakan peralatan,"" kata laporan itu, dikutip dariCNBC.
Para peneliti menemukan bahwa pengguna paling aktif mencari bantuan dari AI untuk mengumpulkan informasi, menulis, dan berkomunikasi dengan orang lain, dan tindakan ini juga merupakan tugas yang paling berhasil diselesaikan oleh AI.

""Di sisi aksi AI, kami melihat bahwa AI seringkali berperan sebagai layanan bagi manusia sebagai pelatih, penasihat, atau guru yang mengumpulkan informasi dan menjelaskannya kepada pengguna,"" kata laporan tersebut.
Hal ini membuat pekerjaan seperti juru bahasa, penerjemah, sejarawan, penulis, dan sales memiliki risiko tertinggi terhadap adopsi dan dampak AI.
Namun, para pekerja kerah biru, yang banyak di antaranya melakukan pekerjaan fisik baik dengan orang atau mesin, adalah yang paling kecil kemungkinannya untuk mencari bantuan dari AI. Oleh karena itu, mereka diklasifikasikan sebagai pekerjaan yang paling tidak terdampak oleh AI.
Kategori ini termasuk pekerjaan seperti pencuci piring, terapis pijat, kuli bangunan, pembantu rumah tangga, dan pembersih rumah tangga.

Laporan Gallup baru-baru ini menunjukkan bahwa pekerja kerah putih yang paling banyak menggunakan AI, dengan 27 persen sering menggunakan AI di tempat kerja, naik 12 persen sejak tahun 2024. Industri dengan pengguna AI paling produktif adalah industri teknologi (50 persen), layanan profesional (34 persen), dan keuangan (32 persen).
Sementara itu, penggunaan AI yang sering dilakukan oleh pekerja produksi dan pekerja garis depan tetap datar selama dua tahun, dari 11 persen pada 2023 menjadi 9 persen pada 2025.
Berikut daftar 10 pekerjaan paling aman dan tak akan tergantikan oleh AI:
1. Ahli flebotomi2. Perawat3. Pekerja pemindahan bahan berbahaya4. Tukang cat dan plester5. Pembalsem mayat6. Operator pabrik dan sistem7. Ahli bedah mulut dan rahang atas8. Pemasang dan reparasi kaca mobil9. Engineer kapal10. Tukang reparasi dan tambal ban";Pekerjaan seperti apa yang dikategorikan sebagai pekerjaan yang paling aman dari dampak AI menurut laporan tersebut?;Pekerjaan kerah biru yang banyak melibatkan pekerjaan fisik, seperti pencuci piring dan kuli bangunan, dianggap paling aman.
"Kementerian Lingkungan Hidup Turki menyatakan bahwa negara tersebut mencatat Juli terpanas dalam 55 tahun terakhir.
Suhu yang dicatat di 66 dari 220 stasiun cuaca menunjukkan kenaikan rata-rata 1,9 derajat Celcius dibandingkan tahun-tahun sebelumnya, demikianÂ pernyataan kementerian tersebut melalui platform X.
Suhu tertinggi yang pernah tercatat, yaitu 50,5Â°C, juga terjadi di Silopi, Turki bagian tenggara, menjelang akhir Juli.Â SilopiÂ sendiri merupakan kota di provinsi SirnakÂ yang terletak sekitar 10 kilometer dari perbatasan Irak dan Suriah.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Suhu ini memecahkan rekor nasional sebelumnya yaitu 49,5Â°C yang tercatat pada Agustus 2023 di provinsi Eskisehir bagian barat.

Turki telah menghadapi gelombang panas yang membakar selama berminggu-minggu, disertai dengan beberapa kebakaran hutan. Empat belas orang tewas saat berjuang memadamkan api bulan lalu di bagian barat negara itu.
Pada Jumat (8/8), ratusan orang dievakuasi di provinsi Canakkale, barat laut Turki,Â dengan Selat Dardanella yangÂ biasanya jadi jalur pelayaran yang sibuk ditutup untuk lalu lintas maritim karena dua kebakaran hebat.
Gelombang panas ini juga menimbulkan kekhawatiran akan kekurangan air di beberapa daerah. Bahkan, sejak 25 Juli lalu, Kota wisata Cesme di Laut Aegea telah membatasi penggunaan air keran untuk penduduk dan wisatawan antara pukul 23.00 hingga 06.00.

";Berapa derajat Celcius peningkatan rata-rata suhu di Turki dibandingkan tahun-tahun sebelumnya?;Suhu meningkat rata-rata 1,9 derajat Celcius dibandingkan tahun-tahun sebelumnya.
