title;url;content
Fakta-Fakta Menarik Usai Manchester United Ditahan Fulham: Start Buruk Setan Merah;https://www.liputan6.com/bola/read/6141258/fakta-fakta-menarik-usai-manchester-united-ditahan-fulham-start-buruk-setan-merah;Liputan6.com, Jakarta Manchester United kembali gagal meraih kemenangan setelah hanya bermain imbang 1-1 melawan Fulham di Craven Cottage, Minggu (24/8/2025) malam WIB. Pertandingan pekan ke-2 Premier League 2025/2026 ini berlangsung sengit dengan tensi tinggi. Setan Merah sempat unggul lebih dulu lewat situasi bola mati pada menit ke-58. Sundulan Leny Yoro berubah arah setelah mengenai Rodrigo Muniz sehingga mengecoh kiper Bernd Leno. Baca Juga Keunggulan tersebut tidak bertahan lama karena Fulham mampu menyamakan kedudukan. Emile Smith Rowe yang baru masuk langsung mencetak gol pada menit ke-73 ke gawang Altay Bayindir. Advertisement Dengan hasil ini, Manchester United asuhan Ruben Amorim belum meraih kemenangan dalam dua laga awal Premier League. United baru mengoleksi satu poin, sementara Fulham besutan Marco Silva mengumpulkan dua poin. Berikut ini kumpulan fakta menarik yang tercipta usai laga Fulham vs Manchester United.
Manchester United Masih Tanpa Kemenangan di Liga Inggris 2025/2026;https://www.liputan6.com/bola/read/6141236/manchester-united-masih-tanpa-kemenangan-di-liga-inggris-20252026;Liputan6.com, Jakarta Manchester United kembali gagal meraih kemenangan di Liga Inggris musim ini. Setan Merah hanya mampu bermain imbang 1-1 melawan Fulham pada Minggu (24/8/2025) di Craven Cottage. Gol bunuh diri Rodrigo Muniz sempat membawa United unggul lebih dulu. Namun, Emile Smith Rowe muncul sebagai penyelamat tuan rumah dengan gol penyeimbang. Baca Juga Peluang besar sempat datang dari titik putih lewat Bruno Fernandes. Sayangnya, eksekusi penalti kapten United itu melambung tinggi di atas mistar gawang. Advertisement Hasil ini menambah tekanan bagi pelatih Ruben Amorim. Pasalnya, United masih belum merasakan kemenangan setelah dua laga pembuka musim.
Rencana Manchester United Rekrut Gelandang Berbakat Dicegah Pelatih Barcelona;https://www.liputan6.com/bola/read/6140856/rencana-manchester-united-rekrut-gelandang-berbakat-dicegah-pelatih-barcelona;Liputan6.com, Jakarta - Manchester United tak kunjung berhasil menambah stok amunisi lini tengah di bursa transfer musim panas 2025. Setelah sebelumnya dilaporkan mundur dari perburuan bintang Brighton and Hove Albion, Carlos Baleba, MU terancam kehilangan target lain yakni pemain muda Barcelona Fermin Lopez lantaran diganggu pelatih Hansi Flick. Baca Juga Sebagaimana diketahui, Setan Merah memang merasa butuh kehadiran gelandang baru menyusul cabutnya Christian Eriksen dengan status agen bebas pada pengujung Juni. Advertisement Klub Ruben Amorim semula sangat tergiur dengan jasa Baleba dan diklaim telah mendapat lampu hijau dari sang penggawa untuk pindah ke Old Trafford. Sayangnya, The Seagulls sama sekali tak menunjukkan tanda-tanda mau melepas incaran MU dalam waktu dekat. Alhasil, Setan Merah menyerah sementara dan bakal mencoba peruntungan lagi di bursa transfer tahun depan. Dengan kegagalan merekrut Baleba, Manchester United mau tak mau harus mengalihkan perhatian ke sosok gelandang lain. Nama Fermin Lopez pun dilaporkan masuk radar MU.
Mana Andre Onana?;https://www.liputan6.com/bola/read/6141096/mana-andre-onana;Liputan6.com, Jakarta Manchester United belum juga menemukan ritme terbaik di awal musim Premier League 2025/2026. Setelah kalah dari Arsenal di pekan pertama, mereka hanya mampu membawa pulang satu poin dari hasil imbang 1-1 melawan Fulham. Atmosfer di ruang ganti pun mulai ramai membicarakan posisi kiper utama. Andre Onana, kiper yang musim lalu jadi pilihan pertama, kini justru duduk manis di bangku cadangan. Pelatih MU, Ruben Amorim, lebih mempercayai Altay Bayindir dalam dua laga awal. Keputusan ini menimbulkan tanda tanya mengingat Onana sudah pulih dari cedera. Baca Juga Amorim punya penjelasan tersendiri atas pilihannya. Ia menilai kalau Bayindir lebih cocok untuk menghadapi Fulham dibanding Onana. Namun, perhatian tetap tertuju pada Onana yang harus bersabar menunggu kesempatan kembali ke bawah mistar. Advertisement
Rating Pemain MU di Kandang Fulham: Leny Yoro 9, Mason Mount 7, Bruno Fernandes cuma 3;https://www.liputan6.com/bola/read/6141095/rating-pemain-mu-di-kandang-fulham-leny-yoro-9-mason-mount-7-bruno-fernandes-cuma-3;Liputan6.com, Jakarta Manchester United masih mencari kemenangan pertama mereka di Premier League musim ini. Setelah kalah dari Arsenal di pekan pembuka, Setan Merah harus puas bermain imbang 1-1 melawan Fulham di Craven Cottage. Hasil ini membuat tekanan semakin besar terhadap tim asuhan Ruben Amorim. Gol pembuka MU datang lewat sundulan Leny Yoro yang mengenai Rodrigo Muniz sebelum masuk ke gawang. Namun, keunggulan itu hanya bertahan singkat setelah Emile Smith-Rowe, dengan sentuhan pertamanya, memanfaatkan kesalahan lini belakang. Pertandingan pun berakhir dengan rasa hambar bagi kubu tamu. Baca Juga Di balik skor akhir, performa tiap pemain MU menarik untuk ditelisik. Beberapa menunjukkan kualitas tinggi, sementara lainnya justru tampil mengecewakan. Berikut rating pemain Manchester United di laga melawan Fulham versi Daily Star. Advertisement
Kontroversi Wasit Iringi Hasil Imbang di Craven Cottage: Gol MU Harusnya dianulir?;https://www.liputan6.com/bola/read/6141094/kontroversi-wasit-iringi-hasil-imbang-di-craven-cottage-gol-mu-harusnya-dianulir;Liputan6.com, Jakarta Manchester United masih kesulitan mengawali musim baru Premier League. Setelah kalah dari Arsenal di pekan pertama, mereka kali ini hanya mampu membawa pulang satu poin usai imbang 1-1 dengan Fulham di Craven Cottage. Hasil tersebut seharusnya bisa lebih baik bagi tim asuhan Ruben Amorim. Namun, sejumlah momen krusial di laga ini justru memicu perdebatan panjang soal keputusan wasit. Baca Juga Mulai dari penalti yang gagal hingga gol yang dipertanyakan, laga Fulham kontra MU menjadi perhatian. Mantan pemain dan eks wasit bahkan ikut bersuara soal kontroversi yang muncul. Advertisement
Fulham vs MU: Bruno Fernandes Gagal Penalti, Bisa-bisanya Pundit Ini Salahkan Wasit;https://www.liputan6.com/bola/read/6141091/fulham-vs-mu-bruno-fernandes-gagal-penalti-bisa-bisanya-pundit-ini-salahkan-wasit;Liputan6.com, Jakarta Manchester United kembali gagal meraih kemenangan di awal musim Premier League 2025/2026. Setelah kalah dari Arsenal di pekan pertama, mereka ditahan imbang 1-1 oleh Fulham di Craven Cottage. Momen krusial terjadi ketika Bruno Fernandes gagal mengeksekusi penalti yang bisa membawa MU unggul. Sepakan sang kapten melambung tinggi dan menjadi bahan perbincangan panas usai laga. Baca Juga Gary Neville, eks kapten MU yang kini menjadi pundit, memberikan penjelasan mengejutkan soal kegagalan itu. Namun, komentarnya justru menuai kritik luas dari publik, terutama di media sosial. Advertisement
Hasil Liga Inggris Fulham vs Manchester United: Bruno Fernandes Gagal Penalti, Setan Merah Merana;https://www.liputan6.com/bola/read/6141075/hasil-liga-inggris-fulham-vs-manchester-united-bruno-fernandes-gagal-penalti-setan-merah-merana;Liputan6.com, Jakarta - Manchester United harus puas bermain 1-1 melawan Fulham pada pekan kedua Liga Inggris 2025/2026 di Craven Cottage, Senin (25/8/2025) dini hari WIB. Hasil ini membuat kedua tim belum meraih kemenangan di awal kampanye. MU baru memiliki satu poin dan Fulham mendulang dua angka. Baca Juga Mereka akan coba memburu hasil positif perdana saat kompetisi berlanjut akhir pekan depan. MU dijadwalkan bersua Burnley, Sabtu (30/8/2025), dengan Fulham meladeni Chelsea di hari yang sama. Advertisement Matheus Cunha memiliki tiga peluang di 15 menit pertama, dengan satu tendangan masih membentur tiang gawang dan yang lain memaksa kiper Bernd Leno melakukan penyelamatan. Tidak mau kalah, penjaga gawang MU Altay Bayindir juga menghentikan dua usaha tuan rumah. Meski begitu, pemain asal Turki itu tetap kurang meyakinkan saat menghadapi sepak pojok.
Grealish Langsung Nyetel, Dua Assist Warnai Kemenangan Perdana Everton;https://www.liputan6.com/bola/read/6141051/grealish-langsung-nyetel-dua-assist-warnai-kemenangan-perdana-everton;Liputan6.com, Jakarta Everton membuka laga kandang pertama di stadion baru, Hill Dickinson Stadium, dengan hasil gemilang. The Toffees sukses mengalahkan tamunya, Brighton, dengan skor 2-0 pada pekan kedua Premier League 2025/2026. Sekitar 52 ribu penonton menyaksikan kemenangan yang juga menandai awal era baru bagi Everton. Gol Iliman Ndiaye dan James Garner menjadi penentu, sementara Jack Grealish tampil menonjol dengan sumbangan dua assist. Baca Juga Bagi Brighton, laga ini menjadi penyesalan besar setelah banyak peluang terbuang percuma. Danny Welbeck bahkan gagal mengeksekusi penalti yang bisa menghidupkan harapan tim tamu. Advertisement
Welbeck Gagal Penalti, Everton Rayakan Kemenangan Spesial di Markas Baru;https://www.liputan6.com/bola/read/6141047/welbeck-gagal-penalti-everton-rayakan-kemenangan-spesial-di-markas-baru;Liputan6.com, Jakarta Everton membuka lembaran baru dengan manis di Hill Dickinson Stadium. Klub asuhan David Moyes itu meraih kemenangan 2-0 atas Brighton dalam laga perdana Premier League di markas barunya. Dua gol dari Iliman Ndiaye dan James Garner menjadi penentu tiga poin pertama Everton musim ini. Sementara itu, Danny Welbeck gagal mengeksekusi penalti yang bisa saja menghidupkan peluang Brighton. Baca Juga Kemenangan ini terasa istimewa bukan hanya karena skor akhir, tetapi juga suasana di stadion baru yang penuh semangat. Everton seperti ingin mengirim pesan jelas bahwa era baru telah dimulai. Advertisement
Link Live Streaming Liga Inggris Fulham vs Manchester United, Sebentar Lagi Mulai di Vidio;https://www.liputan6.com/bola/read/6140827/link-live-streaming-liga-inggris-fulham-vs-manchester-united-sebentar-lagi-mulai-di-vidio;Liputan6.com, Jakarta - Manchester United dan tuan rumah Fulham bertarung pada pekan kedua Liga Inggris 2025/2026. Anda bisa menyaksikan pertandingan di Craven Cottage, Minggu (24/8/2025) pukul 22.30 WIB, melalui streaming Vidio. Setan Merah gagal mengawali kampanye baru dengan positif usai terpuruk di peringkat 15 musim lalu. Pasukan Ruben Amorim takluk dari Arsenal 0-1. Baca Juga Di sisi lain, Fulham juga gagal berjaya pada pertandingan pembuka. Mereka bermain imbang 1-1 melawan Brighton & Hove Albion. Advertisement Kedua tim kini memburu kemenangan pertama musim ini. Manchester United tetap diunggukan, terlebih melihat peningkatan permainan meski ditumbangkan Arsenal. Meski begitu, inkonsistensi masih membayangi Bruno Fernandes dan kawan-kawan sehingga peluang tuan rumah mencuri tiga poin tetap terbuka. “Laga yang akan sulit melawan Fulham, mereka punya identitas yang jelas dan sangat nyaman karena punya pengalaman,” kata manajer MU Ruben Amorim dikutip situs resmi klub. Lihat susunan pemain, rekor pertemuan, perbandingan performa, dan dapatkan link live streaming Liga Inggris Fulham vs Manchester United di halaman berikut:
Tanda-Tanda Tim yang Biasa Juara: Tanpa Saka dan Odegaard, Arsenal Tetap Perkasa!;https://www.liputan6.com/bola/read/6140982/tanda-tanda-tim-yang-biasa-juara-tanpa-saka-dan-odegaard-arsenal-tetap-perkasa;Liputan6.com, Jakarta Arsenal membuka laga kandang mereka dengan kemenangan dramatis yang penuh emosi dan cerita besar. Dalam pertandingan penuh lima gol, Viktor Gyokeres tampil sebagai bintang utama dengan mencetak dua gol pada debutnya di Emirates Stadium. Sementara itu, Jurrien Timber juga ikut menyumbang brace yang melengkapi pesta gol tim. Namun, euforia kemenangan tersebut sedikit terganggu dengan cederanya dua pemain kunci, Martin Odegaard dan Bukayo Saka. Hingga kini, belum ada kepastian mengenai tingkat keparahan cedera keduanya, yang jelas menjadi perhatian besar bagi Mikel Arteta. Baca Juga Di balik kabar kurang menggembirakan itu, kedalaman skuad Arsenal kembali menjadi sorotan. Penampilan debut Eberechi Eze di hadapan suporter memberikan energi baru yang membuat atmosfer stadion semakin hidup, seakan menghadirkan dimensi baru dalam permainan The Gunners. Advertisement
Ruben Amorim Targetkan Manchester United Juara Premier League dalam 3 Tahun;https://www.liputan6.com/bola/read/6140981/ruben-amorim-targetkan-manchester-united-juara-premier-league-dalam-3-tahun;"Liputan6.com, Jakarta Manchester United tengah memasuki era baru bersama pelatih Ruben Amorim. Meski sadar timnya belum siap bersaing memperebutkan gelar Premier League musim ini, sang pelatih berani menetapkan target besar: Juara Liga Inggris dalam waktu tiga tahun. Dalam wawancara bersama Sky Sports, Amorim menegaskan pentingnya membangun tim secara bertahap. Ia menyebut kemenangan tidak datang secara instan, melainkan dari ""langkah kecil"" yang konsisten. Baca Juga Harapan ini datang setelah musim lalu United terpuruk di peringkat ke-15 klasemen akhir, sebuah catatan yang jauh dari standar klub sebesar Old Trafford. Advertisement"
Guardiola Didesak Rekrut Donnarumma Usai Blunder Trafford di Manchester City;https://www.liputan6.com/bola/read/6140978/guardiola-didesak-rekrut-donnarumma-usai-blunder-trafford-di-manchester-city;"Liputan6.com, Jakarta Manchester City tengah menghadapi dilema di bawah mistar gawang setelah kekalahan 0-2 dari Tottenham di Etihad Stadium. James Trafford, yang baru menjalani starter keduanya, membuat kesalahan fatal yang berujung pada gol kedua tim tamu. Situasi ini memicu desakan bagi Pep Guardiola untuk segera mendatangkan Gianluigi Donnarumma. Media Italia, Gazzetta dello Sport, bahkan menulis tajuk, ""Guardiola, tunggu apa lagi untuk merekrut Gigio?"". Baca Juga Dengan Donnarumma sudah mengucapkan perpisahan dari PSG, rumor kepindahannya ke Manchester City kian menguat. Kondisi ini bisa memengaruhi persaingan posisi kiper utama di skuad juara bertahan Premier League tersebut. Advertisement"
Link Live Streaming Liga Inggris Fulham vs Man Utd, Minggu 24 Agustus 2025 Pukul 22.30 WIB di Vidio;https://www.liputan6.com/bola/read/6140820/link-live-streaming-liga-inggris-fulham-vs-man-utd-minggu-24-agustus-2025-pukul-2230-wib-di-vidio;Liputan6.com, Jakarta - Manchester United melawat ke markas Fulham pada pekan kedua Liga Inggris 2025/2026. Pertandingan di Craven Cottage, Minggu (24/8/2025) pukul 22.30 WIB, bisa Anda saksikan melalui streaming Vidio. Setan Merah gagal mengawali kampanye baru dengan positif usai terpuruk di peringkat 15 musim lalu. Pasukan Ruben Amorim takluk dari Arsenal 0-1. Baca Juga Di sisi lain, Fulham juga gagal berjaya pada pertandingan pembuka. Mereka bermain imbang 1-1 melawan Brighton & Hove Albion. Advertisement Kedua tim kini memburu kemenangan pertama musim ini. Manchester United tetap diunggukan, terlebih melihat peningkatan permainan meski ditumbangkan Arsenal. Meski begitu, inkonsistensi masih membayangi Bruno Fernandes dan kawan-kawan sehingga peluang tuan rumah mencuri tiga poin tetap terbuka. “Laga yang akan sulit melawan Fulham, mereka punya identitas yang jelas dan sangat nyaman karena punya pengalaman,” kata manajer MU Ruben Amorim dikutip situs resmi klub. Lihat perkiraan pemain, rekor pertemuan, perbandingan performa, dan dapatkan link live streaming Liga Inggris Fulham vs Manchester United di halaman berikut:
Prediksi Susunan Pemain Manchester United vs Fulham: Onana Kembali, Sesko Starter Perdana?;https://www.liputan6.com/bola/read/6140924/prediksi-susunan-pemain-manchester-united-vs-fulham-onana-kembali-sesko-starter-perdana;Liputan6.com, Jakarta Manchester United akan melakoni partai tandang ke markas Fulham di Craven Cottage pada pekan kedua Premier League 2025/2026, Minggu (24/8/2025). Laga ini jadi kesempatan penting bagi Setan Merah untuk bangkit setelah hasil minor di pekan pembuka. Di pertandingan pertama, MU harus mengakui keunggulan Arsenal dengan skor tipis 0-1 di Old Trafford. Hasil itu membuat tekanan meningkat kepada Ruben Amorim selaku manajer baru tim. Baca Juga Melawan Fulham, MU secara kualitas lebih diunggulkan. Dengan skuad yang lebih dalam dan opsi pemain bintang, kemenangan menjadi target mutlak. Advertisement Namun, performa MU masih perlu pembuktian. Pertanyaan besar pun muncul soal siapa saja yang akan dipercaya Amorim sejak menit awal.
Prediksi Starting XI Manchester United vs Fulham: Andre Onana Kembali, Sesko Starter?!;https://www.liputan6.com/bola/read/6140926/prediksi-starting-xi-manchester-united-vs-fulham-andre-onana-kembali-sesko-starter;Liputan6.com, Jakarta Manchester United akan menghadapi laga tandang krusial melawan Fulham pada pekan kedua Premier League 2025/2026. Pertandingan ini digelar di Craven Cottage pada Minggu malam, 24 Agustus 2025, dengan kick-off pukul 22.30 WIB. Setelah hasil mengecewakan pekan lalu, kalah 0-1 dari Arsenal, tim asuhan Ruben Amorim butuh respons positif. Sorotan utama tertuju pada bagaimana Amorim meramu starting XI dengan kondisi skuad yang tidak sepenuhnya fit. Baca Juga Beberapa pemain kunci masih absen karena cedera, sehingga kombinasi baru kemungkinan diturunkan sejak menit awal. Faktor adaptasi pemain baru juga akan menjadi cerita menarik dalam laga ini. Advertisement Dengan ambisi meraih kemenangan pertama musim ini, Manchester United diprediksi akan tampil agresif. Kehadiran nama-nama anyar di lini serang membuka peluang munculnya kejutan dalam susunan awal.
Ruben Amorim Melunak, Manchester United Bisa Beri Kesempatan Kedua untuk Pemain yang Hampir Dibuang;https://www.liputan6.com/bola/read/6140805/ruben-amorim-melunak-manchester-united-bisa-beri-kesempatan-kedua-untuk-pemain-yang-hampir-dibuang;Liputan6.com, Jakarta Manchester United bisa jadi bakal memberi kesempatan kedua buat pemainnya yang nyaris dibuang musim panas ini, Alejandro Garnacho. Laporan Football Transfers mengungkap pelatih Ruben Amorim mulai melunak dan mempertimbangkan untuk mengintegrasikan kembali pemuda asal Argentina dalam skuad racikannya. Baca Juga Sebagai informasi, Garnacho tadinya masuk dalam jajaran penggawa yang tak diinginkan lagi oleh juru taktik MU. Dia bersama Jadon Sancho, Antony, dan Tyrell Malacia bahkan dilabeli bomb squad lantaran sudah terpinggir dan tak masuk rencana Amorim. Advertisement Rival Setan merah di Liga Inggris, Chelsea, sebenarnya sempat santer diklaim bersedia menampung Garnacho. Pemuda berusia 21 tahun bahkan digada-gadang sudah menyetujui persyaratan pribadi dengan kubu Enzo Maresca dan mulai berupaya keras menyelesaikan transfernya untuk menyelamatkan nasib dari Old Trafford. Sayangnya hingga kini, The Blues tak kunjung membungkus kesepakatan untuk pemain MU. Mereka untuk sementara masih fokus memprioritaskan penjualan pemain, sehingga ada peluang Garnacho tak jadi pindah ke Stamford Bridge musim panas ini.
Debut Starter Marcus Rashford di Barcelona Hanya Berjalan 45 Menit, Hansi Flick Jelaskan Alasannya;https://www.liputan6.com/bola/read/6140873/debut-starter-marcus-rashford-di-barcelona-hanya-berjalan-45-menit-hansi-flick-jelaskan-alasannya;Liputan6.com, Jakarta Marcus Rashford mendapat kesempatan starter pertamanya di La Liga bersama Barcelona, namun hanya bertahan satu babak. Penyerang pinjaman dari Manchester United itu ditarik keluar saat Blaugrana tertinggal dari Levante. Barcelona akhirnya mampu bangkit setelah pergantian pemain yang dilakukan Hansi Flick membuahkan hasil. Kemenangan dramatis 3-2 memberi mereka tiga poin penuh meski sempat berada dalam tekanan. Baca Juga Bagi Rashford, laga ini menjadi awal yang kontras. Ia menunjukkan kilasan kualitas di babak pertama, namun harus menerima kenyataan kalah bersaing di lini depan Barca yang penuh bintang. Advertisement
